rel_dist_x,rel_dist_y,rel_dist_z,tof,delta_v_x,delta_v_y,delta_v_z
-33122535.517736945,77166775.34346938,21304605.96627906,147.72774234479238,22.799318928581677,29.549493384243384,11.48669116047246
-38271174.45325349,55597799.25057086,18667433.59690699,63.76126593906572,20.09239326952318,25.727090291517023,10.061345892463178
-24897644.854930717,43513102.80175337,10601698.743602037,63.72531563259847,22.57217644862292,24.108942827807475,8.770860971782005
-58730598.57604042,116340.21384485066,19108209.57801664,144.32367206722614,18.50090906680682,24.40291304437625,12.929470959799177
-42555286.01772174,-28449350.68084432,9363807.638695724,122.94391317285711,19.349353012807313,21.35289627570512,12.400563649265996
-42119199.604856476,19208960.18679306,14252829.744317845,116.04588195171334,20.567942222389245,24.263477100669324,11.328551189827953
-57156033.92154068,9470177.18392247,19517695.051793844,58.73423176053154,15.019916397847155,17.479390956084973,10.974054025136583
-27730334.304137584,503587.52111041546,5527409.069130711,124.54750879242593,22.001731526097426,24.071797810873015,11.168709686495717
-64886297.371380374,-54252493.621068224,17263816.902251065,64.74627637422888,12.728372828165018,7.839303685236506,12.20887031612449
-51990253.46623364,-5447527.70957993,15588592.119985342,89.22998399786972,18.026534597476903,19.322332841167334,11.340227886871475
-29850401.286966737,46577562.97941959,13332448.016243681,138.88850041852686,22.66021961063057,27.665173274767387,11.181643403752737
-58754503.303440526,19371902.16762027,21474454.660645813,81.32201566987078,17.128760825141853,21.067972464310984,11.357380624853803
-49918454.193589315,-29316365.944244444,12503500.01649578,121.68270280476963,18.39443426764594,20.859812920300342,12.680202500205022
-35883383.89202584,27042904.025654763,12651837.502240464,117.95360733872775,21.527013475473105,25.14126816711215,11.026103435776553
-43330324.62524365,18260753.76791972,14652192.162859961,59.14670704676809,18.127889772308556,19.38152776170952,9.877919643324814
-41764462.64820938,47957198.411557496,18689765.329356655,71.15911967244774,19.83266484729442,24.54575904442677,10.254131630408015
-29953743.973019924,-11257961.037285253,5300238.175949991,137.92807278708057,21.42843440562771,24.2953296589767,11.899153500059919
-31451346.618412618,-22880479.18092774,4925742.929539837,113.99867910151275,20.911236479072123,21.308955424741722,11.480818075573143
-61981565.06081648,-13444867.869326472,19111687.15251212,127.16156452869312,17.518736033860566,22.08752188913183,12.925866058653497
-41963004.409403756,14385339.178914636,13536900.9804748,74.1386390710549,19.405472723479356,20.26522623417496,10.134122496931278
-61968533.322414905,-23215490.599387452,18219699.66690421,149.6037887716262,17.536080931650268,23.19783056166577,13.63598296203196
-47517495.02748397,14840363.985837966,16021184.53287667,144.59108144312978,20.084604413196026,25.67004670285231,12.29320007440296
-55862428.80175857,25859688.530695677,21134583.13472125,148.41578950328534,19.48212940035626,26.249755725260293,12.535767205534217
-31942263.386312384,-11358321.386218578,6177865.527674712,72.72817056628604,20.600640364712156,17.060892720837426,9.553947586137841
-30378498.41355827,26861998.24835837,10195512.496005058,86.45760968634741,21.9423984029321,23.082816444284102,9.770947697921233
-48351438.2360902,8232239.562713593,15551223.796397164,149.44232027658734,19.86401371761552,25.558314548195717,12.528855162009515
-40007030.32470551,-58665708.190880224,6312105.305105999,94.3909893032298,18.36033755877657,15.02699566159919,12.18490348850522
-50189475.343187675,-49367814.82314211,11230149.21980685,149.1416098380251,17.911721698719195,21.924796414588776,14.0061657883165
-45405864.80509931,46195671.14818585,19918691.69781658,118.8500440766035,20.734082577668822,26.28618213149426,11.383961948449414
-46746535.28496772,-10540481.06986548,12785109.982931644,119.76264110264111,19.312560046895044,22.21745894522273,12.072240626792622
-67208974.81145152,-27846738.478983596,20087869.928539887,131.4447509936683,16.568217610001227,21.203343464602835,13.525040555106461
-64990981.06225623,13292228.172665268,23357511.793189988,119.08779779873997,17.699952199805647,23.323913810490236,12.448815025969528
-25536558.053696822,30462182.463953733,8608067.389128886,94.9674825566358,22.83292131463143,24.16870835423765,9.773251102359799
-17503538.089136284,31146084.943874627,5101883.948887743,66.68883767453617,23.929678072442137,22.54754508561508,8.105529820090327
-56183084.679496214,-2584601.1685557067,17711536.80113341,70.80380528243626,16.3139405927185,17.178700882207075,11.075982343706903
-36822177.484784946,41308183.04527232,15385589.022624254,77.45890213072049,20.895985215856168,24.004337124822438,9.967981818940281
-20468563.14066213,18697012.26866728,4531096.944271617,130.00728988361956,23.27140914966993,25.835519303892507,10.737000228745446
-34342479.68542679,29120110.57356161,12293727.43471469,106.07572555704667,21.6681872100051,24.56498515187459,10.604616249163957
-35483738.37580782,60704609.01671007,18542948.14983818,95.87126308939312,21.895254967015372,26.7582603417571,10.462555483108074
-33646102.29425365,-47085624.029184744,4181973.1235408187,92.82429647693937,19.71888238751069,16.264079095558888,11.4163830968063
-31149037.495358314,-4344501.707674533,6532951.896553241,75.2449275146658,20.969622462177856,18.350101552994623,9.538911448046555
-15318151.601522539,46939094.579291165,7055649.886889838,107.40335593300998,24.518243410395144,26.523888184592877,9.647127453945155
-21692083.666840564,18932715.391732275,5122302.773996979,147.79605535674105,23.047338238088596,26.890040865808206,11.284136684602963
-35407595.74780509,66017364.3451373,19652191.64812146,134.52114757957239,22.35468152782625,28.461019618044887,11.29214262334621
-42974369.56147644,-62169439.039442465,7420850.332565047,95.7622396656159,17.810085862746625,14.750402388834155,12.502033993349789
-36996250.386021286,-25601499.521379307,7153178.898050331,94.28571488166465,19.882236070393525,18.48229562030776,11.069279638373814
-44868382.17740013,48935757.82809654,20183767.541607276,72.63662535435927,19.390945783500833,24.641929082255473,10.496925038410883
-54089419.86980398,-18431328.224407747,15234933.371598154,55.32062493972744,14.622092004350598,11.963848996105119,10.681864699892522
-45220655.76045549,-13250466.823563993,11854493.912408262,98.43778257636203,19.09383305425559,19.86910407396359,11.397495472079166
-25094516.92396405,58600658.55148983,13741607.3927069,119.41417190924975,23.407025500215795,27.6662989844513,10.506769650873661
-32764067.291643072,35239562.756243914,12586290.46721536,101.32752312823888,21.944230218732173,24.810756803068944,10.36611777445489
-66432481.274123654,9529916.077683836,23510907.480430394,138.77045559660002,17.84891604637881,24.36733347552988,12.939202074022417
-13350718.199602094,41088303.84233299,5009937.8964361325,123.77100549399418,24.56743914985769,27.019827766280432,10.061104182272771
-43034294.63354884,-36678623.8550185,8957155.839868307,76.91895485396016,18.128968103266722,14.160696206792712,10.917720285288794
-31196625.841987316,-21174767.93417892,4955782.5298632085,59.50990943751764,19.974487950480146,13.163164901494763,8.923863631585562
-45044629.96976617,-33677612.83004098,10050267.850444123,84.52830690819071,18.16772800939869,15.823292949502187,11.290220418647793
-35828392.47004564,28457131.529693663,12843523.137481302,96.36474191150917,21.323653159947185,23.805128103349375,10.398935660570075
-77747756.36319879,-49678434.89515029,23041001.674440995,115.84448430545028,14.247229183689333,17.340855463040636,14.07615360861429
-49749886.99894506,53552889.34541097,23087283.93051569,149.51119816050397,20.696123853406707,27.985134277874234,12.1204480741386
-24534293.580504198,68093735.29017755,15671031.797309801,72.0997729178984,23.194595268383964,27.595161427876736,9.45563344869176
-36314046.59033516,-27490148.697774827,6701796.96307829,96.68123888112657,19.96488685619724,18.654742341237558,11.174427797854669
-34169038.45506504,50762488.19953537,15985035.585521907,66.65665840347441,21.0051312989204,25.04566757392235,9.686168779526286
-69347581.58212414,-53892896.75247486,19195584.284407094,117.28850640156392,15.12716776973826,17.49347834600106,13.948252083645537
-43520788.08423777,12152145.283625603,13930665.748011589,89.94762050229367,19.726608109526587,21.490445450954873,10.716170658814443
-46538613.6687728,-48700123.5430408,9691962.413600221,146.42697909709062,18.331062143540905,21.905166275612036,13.803959780905714
-33322661.993092444,42369252.44280106,14060469.623749152,108.41557675178026,22.062484849661402,25.78227463523529,10.584496249986078
-61364136.281420484,25151104.72105199,23386450.163256854,77.48974116056276,16.543920582273856,21.399216354282487,11.461614054740703
-49202594.27114627,20394905.6220977,17497452.49474916,117.19441743984949,19.72979798431514,24.21460951598087,11.66334739673995
-46359049.9643753,-34876193.79085836,10534156.946052566,86.8556843806188,18.001097895147545,16.02278557734213,11.482405291193823
-30073310.421485465,60972044.06902355,16344509.87332052,51.43460365922144,20.881425033028073,27.592697144465408,9.52990085791238
-16178689.718334902,28898730.83942142,4124281.960542187,135.46234622335476,23.9408685825834,26.87734402245561,10.599918410022495
-49793224.90420812,-9825831.657460958,14185135.815031782,77.3837254142341,17.713781695636364,17.35614437576555,10.901774371467578
-40026293.9284011,6979494.7391873,11754261.189526409,120.31685977925895,20.596849414455438,23.766889303958052,11.49819177852588
-41755804.65487173,43399663.19598004,17870700.004313037,55.99342002544989,18.496348823743872,23.732143912272466,10.07632754533792
-39593573.07960872,-20214380.374249503,8749298.855951048,110.83194038149527,19.870656314178742,20.862061386679226,11.685110708343004
-59044183.124813974,-2671529.150521204,18939051.057083696,105.74224973473648,17.674856392041885,21.104910879751976,12.100487974159662
-43004618.10337871,48079534.44446963,19238490.805088356,93.18443598322577,20.567106613052893,25.291011671236703,10.723586102464365
-28989286.18206,33601975.62323022,10654945.515169442,135.88605510859506,22.527029803111166,26.807197795838487,11.14323014405441
-76349934.66255072,-34686648.89845593,23470974.03140202,90.59028406886456,13.730810422092762,15.442582867264337,13.086943853198498
-39623587.548456624,44400398.2953988,17135157.967888758,100.6852187781837,21.152771531487055,25.38884726620085,10.704178307539104
-22033550.83308993,23525567.649994582,5949238.023938119,136.16169778550528,23.147783540372366,26.45020677099876,10.934639589530933
-30325534.097198103,56447369.62248567,15491959.861469701,140.66396868613847,22.77260616940889,28.27252809632882,11.217938037978115
-32762158.38968722,10279999.484386504,8945424.16374223,100.44192729934748,21.45490854444576,22.60463317916378,10.48395609040728
-47106264.92114876,20859706.933357477,16653074.243277207,71.10046848068782,18.434632155572565,20.70909508485324,10.41521908484677
-49510675.48080599,-519679.52810432017,15040189.134062901,88.91015816066427,18.506364784408618,19.886553060458613,11.136057425896674
-43100689.45863828,17659463.577857077,14470323.032700107,144.17348031602447,20.630089171435138,25.947144769032434,12.077871735773066
-33998853.35083906,44561412.20001876,14748247.021258786,100.1084209706601,21.917807691769717,25.51326840104442,10.399856878973768
-33918099.78947331,43495998.81653881,14520262.793491721,87.00408500927497,21.68147675017302,24.763138097267007,10.043305759959457
-53776324.15775056,-30525427.246745944,14081498.910801053,103.26367504723514,17.52458019297938,18.524025206060337,12.317524079479897
-10863158.498374324,53270801.93381068,6464978.284201875,113.32370878542585,34.32220584323173,-16.94052676457889,-5.001185750619989
-47856151.34598838,17393302.097601682,16505891.623363227,51.695294449713955,16.15376289097579,18.483891101444563,10.205905741062681
-38819560.23285189,66752515.94408411,21211854.567445353,83.72858953554572,21.171897717723482,27.08037332286344,10.499427674259127
-72398599.77745326,-29829491.05047953,22155027.424732447,88.59131513711345,14.312976004817383,15.836990578042158,12.761208667027223
-48824798.06373255,-23308254.04053375,12520073.201467007,60.46300994889575,16.28278786875998,12.42573364429286,10.423227726358766
-39191487.10617246,48673428.54746139,17727880.5267338,92.14570417268781,21.09984881690842,25.394673275603058,10.496883548533068
-44466937.344027594,-60053934.52626912,8169288.623598553,94.047416829835,17.634410054021874,14.602433273752897,12.419753861358522
-47038353.98326439,44856298.059223324,20375888.24412833,62.47015582733177,18.10789174606506,23.85855156538011,10.535083382871472
-37878975.87532599,61715777.40643856,19750235.827234477,129.51370338360246,21.98446789823724,27.961618868522663,11.282587608457963
-43090243.17052457,60099871.889911234,21580685.093588203,116.13738895101525,21.217681810850834,27.226978662104724,11.230875444266518
-35216319.43153866,-56987460.88105743,4320488.554234423,66.27657926151933,18.490787961790094,9.14057950917612,10.388664790075811
-38644178.18997672,32906045.08373159,14770738.602667093,104.81753990999235,21.147799479683584,24.673827619964186,10.770785028578759
-32389337.428416584,36029322.072092235,12554480.056947008,97.67236943441365,21.96726528487144,24.66669611890834,10.238517532826688
-31686923.977240477,-2367935.3923686594,6984599.310882412,56.08592351464598,20.032606461129486,15.702858605602271,8.679365197703664
-31720096.036599334,86547479.66134489,23122051.827347472,89.3795113634135,22.64807447157644,29.300507672799668,10.531460301657283
-32277763.575508554,25895493.819398075,10889663.457839057,143.64191979092593,22.00400040722142,26.70532604680088,11.539648408026075
-31710144.771454986,24439317.87034437,10420274.896556348,109.89994262770016,21.959443905993968,24.53294709879615,10.613401556273455
-46577982.82667959,-53181925.40674178,9447534.858844623,106.2692533134552,17.808306964637104,17.131287466287837,12.750272745912374
-33201826.102558073,3177436.8748772442,8281862.815570183,69.55301211588856,20.560271752626814,18.50311101937001,9.381606498852987
-62090454.67535463,-31900113.214676723,17564517.49589695,89.07656999083822,15.791378834314136,16.07491419443141,12.303950290570413
-60342924.94293772,15590879.173069805,21658172.904089123,118.79264131941311,18.30059922627345,23.62332374930396,12.225393990853815
-41010574.79914799,34641978.52195749,16075983.119303674,122.92924370224495,21.08890831871404,25.819455274506932,11.331893002026156
-41180097.9931076,29000457.21994263,15263633.812872022,73.88472285063284,19.79191172783528,22.154526914108168,10.096900479160668
-43634242.06547198,56590039.4477649,21110087.61391808,86.81700987802574,20.401165211784253,25.919401569748725,10.69892591809266
-30324700.5874977,10656235.127162665,7905043.4381098,102.77246429449467,21.825621220234133,22.917943724409838,10.430712326513992
-40779582.40678455,40582082.55121282,16964240.168338016,80.21586241147358,20.341305377862845,23.952581724144068,10.278738681337966
-50436390.83191915,-15964581.29573989,13874220.347990066,63.058349656846715,16.388770372820044,14.106797821602838,10.56138397634442
-18486656.478070688,48538267.729013294,8777151.292000607,133.49751879958993,24.00062122447884,27.813159539736215,10.565132978154125
-39079077.301356226,-11588282.198705003,9317764.163091414,64.85932276133364,18.8834588660135,15.48285760272201,9.723685432502673
-58016170.89652188,3583581.5956327617,19191210.06543663,53.10834290021521,13.802446773937664,15.657506286991511,11.024701666628596
-45515343.22266658,-34536316.48545028,10191964.510886624,63.404320217856856,16.93997158594165,11.40612148725286,10.43716512812432
-24910910.296912696,57312877.08193526,13385224.610829487,145.5314049319377,23.369079887800563,28.64316441461726,11.112884199606855
-15569803.773052495,38788669.91374007,5575465.621432044,53.08919809959878,24.163690562789082,23.383234952883715,7.461566474377408
-42251051.18716568,61930806.67441341,21605813.57382427,57.41208141307672,18.774255663997323,27.014057286510106,10.565743609723222
-60619668.14115667,-45058971.504953444,15995341.007414132,84.38490041570967,15.361282687802523,13.822851800244843,12.376969958213422
-39373717.80065544,47802943.00361946,17644566.682635933,132.36635096967152,21.59419644778621,27.189274121522413,11.417255073897817
-37651082.75897953,-18075670.663287893,8082995.647819519,77.57253595070223,19.586917172608565,16.79070347483447,10.253037957874744
-52751698.319391906,29618183.057065666,20351493.783860713,76.99540357747811,18.015115634442346,22.14830606822986,10.923623185526251
-33234268.677362245,33868070.72779846,12565532.96843867,92.99457950233348,21.74087697375217,24.155129799972713,10.146706334140378
-35427812.105540946,-61053996.370860025,4211239.510659628,136.83285732666985,19.158166505079187,20.64729757120915,13.641104094393441
-43175314.09817372,-11902700.186367556,11088368.925469697,87.726865082866,19.158773580238297,18.759765362020133,10.893006350161864
-21964578.228866693,46049606.471520424,9802437.722138941,55.76472953428611,22.88717680365142,24.58584069793514,8.35200902367553
-51641104.256666884,49391406.59517506,23120807.82812725,145.48513979852436,20.389225469627796,27.54199148800249,12.13638809303177
-22873851.146109488,61680368.89308846,13493947.092472598,107.01818912618477,23.724190169681474,27.47303506780001,10.103019491515985
-49078519.054860935,-41493952.11503826,11250793.534644142,147.1281209989666,18.305216763409213,22.342002522774486,13.668127413944338
-20903540.955529314,19606891.521543145,4859493.735095598,107.52225105554912,23.31620552049731,24.303918753104035,10.01139187482479
-36530924.88665992,11313432.231116354,10749022.974374786,128.44152642223295,21.17176017639623,24.770473752569995,11.508145166856265
-26782784.648791652,46250016.73838487,11941773.250083119,92.78067654784665,22.88584100030186,25.480329772113965,9.80785829303511
-27347070.860929344,60563668.85683319,15116259.248488858,76.5024391864086,22.7292121600201,26.54064910396994,9.571779076888204
-65651953.969494075,-17090569.551116824,20350084.526784703,146.18135566350466,17.298933305118762,23.19955590755836,13.54320611151578
-35780866.21124691,51954795.73876789,16901225.10676202,103.79679720126262,21.845934576118918,26.271445146735857,10.603242104694074
-39691826.92231783,66164179.47278485,21442099.504727617,62.93956272258726,19.877228805631688,27.407735623013966,10.420497919328238
-19099732.452153,53462708.24144769,10075991.398464799,97.4018552722826,24.121005323588168,26.515033231407457,9.568246207195232
-55602398.128857285,1830633.6178290546,17947965.243660003,62.26074274847162,15.653772789885297,16.681673710531378,10.8642518155232
-37383035.35632171,-27752491.340700373,7151376.193615951,143.36234137401073,20.080888268835068,23.419841880388272,12.758379441825916
-38974641.59224771,-52599397.67819384,6186755.100798674,58.072929765168205,17.3710223356103,7.120019501050397,10.033740416246417
-64484962.595835835,-15026530.95563662,20039968.272727117,83.013040790044,15.54870435813431,17.02122239713001,11.984602782797221
-42426992.07984646,39068351.18114936,17415644.517559677,134.17261627196615,21.09813975527919,26.665857196961127,11.620939239909754
-38367284.057796195,64058537.48002648,20446746.22591397,126.4230329268241,21.94592539965075,27.98491859634255,11.244381076660039
-40000269.27859409,-23862791.655496165,8616655.860077374,93.12969808366816,19.458492368186338,18.37642063799953,11.143686020281278
-29553122.964751195,52725527.32601941,14404050.606819049,61.98558402161021,21.675218354056934,25.467790665309877,9.294854972760218
-60390654.58131918,-29758547.3608934,16999662.515738145,69.24840658062212,14.750642350996413,12.891877843557454,11.598939452611104
-68226958.9974706,-17991068.158703715,21374437.71310401,76.92962314005327,14.408223820215177,15.619888946429864,12.105439844998015
-40214780.94294031,-2645719.224704176,10735954.53820081,118.5705609077537,20.326160375008975,22.92819647714336,11.607931708298114
-41188371.42660779,-62587929.41472411,6629846.080534533,108.11254535773973,18.21865520185718,16.76760719794507,12.940105977129388
-56469336.235979274,-32920890.76917696,15061724.300454736,111.69210607474415,17.291965577790283,19.2190625634412,12.744289751914119
-44724778.25899109,-60075353.484585315,8279470.639642917,115.0755098178016,17.911724723759725,17.78663932568814,13.229433260161642
-41018881.80246556,59644071.335877,20627784.326363564,109.2419346010444,21.366404292986125,26.986596069578027,11.001113859925724
-24338648.944416862,76522835.79890329,17669520.92157197,78.4297309367769,23.46187618357093,28.519658782852503,9.753216943834156
-57181723.14197028,-1352574.4755254835,18277335.19604811,70.46708544975809,16.13253164310323,17.274973695481208,11.129862667646858
-55118268.49830605,-35526868.44402611,14283354.868155465,140.36220554716934,17.78582282372437,21.924841292637712,13.52583308483668
-46349491.97436762,51877949.45662883,21349802.349200144,71.40117555963795,19.090398956093168,24.990670857478957,10.625919920623314
-51541405.52848199,22797226.999528408,18842236.315721527,131.19624276416886,19.70064923537132,25.217819396389977,12.057428381293075
-46479977.99474229,-2972396.105809763,13449891.736623898,78.68786157358632,18.496941357509137,18.484186613204745,10.665398532187625
-31484153.630143207,-16431231.934818715,5499365.7376535535,112.72651779239253,21.07815361060443,21.67034645354941,11.286072814965873
-57512053.37217075,37336943.05716014,23570367.361201346,74.12732202477068,17.13347467134777,22.86390299399606,11.237818250845423
-36614060.15074554,53718764.2416946,17598325.473963365,122.58830624709996,21.954633824206628,27.197813274335466,11.077928075169932
-48479309.98143749,-13221587.146689266,13280548.812883735,60.54642512359988,16.594392186240807,14.137482586264468,10.315482865155868
-37849607.537532374,36927620.456941485,15082274.294550434,113.95694900231119,21.436218174172026,25.556675224720927,10.957054557840344
-34415836.30997239,-10187800.382276088,7392004.752306677,98.98421107760421,20.733660260267794,20.60353232007928,10.805886068243883
-34226804.32382782,-41591094.08129743,4775869.938932151,131.9684539878252,20.008567839648812,21.641291524437086,12.734012904362823
-42115442.816559,-19472053.77232042,9921811.373975053,149.6339587047681,19.799780946622057,24.20542775861499,12.872286022599251
-60805184.766671896,27739980.639988154,23517636.570389286,97.83048033639572,17.860100176920167,23.144847483855585,11.734651494004549
-43627794.993762285,-61736457.4285799,7723813.973011479,93.35826901206737,17.682656980408012,14.337089920494579,12.412617788437174
-35510740.538801834,29532665.13316813,12870622.399675772,53.14431019546385,19.409712634256095,21.222249591923863,9.217267127739325
-43335350.77482857,44691569.39515543,18772083.202607483,95.76548697637132,20.5338322250331,25.07869404304203,10.784383571537475
-71295478.89469233,-33737997.545199394,21378316.991955772,146.70814608530145,16.191470265347085,21.910756382108893,14.125964853973867
-57673438.50490183,-14437372.86283587,17156800.384026572,139.3767061686944,18.152381010946776,23.16507221067358,13.069767316148923
-35366385.380403295,-40575140.35014816,5341229.047388218,104.4644356569264,19.78525885395093,18.545848176563936,11.793326878744516
-13621494.755931076,55143235.43394843,8085460.629679911,70.43381105320373,24.98751168230611,26.071733226187376,8.347008374906016
-49597578.04617225,14369762.542855352,16863754.594843373,52.69902434292335,15.858192399861881,17.932013501951506,10.336024931274089
-60799177.171592504,-49268186.23641065,15806189.827743053,114.6173327000559,16.261595647067345,17.952487428568006,13.441202431211325
-53245884.465703756,34426174.0264602,21297510.469125018,123.57470496458701,19.64722928745443,25.49621322109865,11.865760727777799
-58684744.04209554,17447942.89173162,21188582.216376156,118.20370443746005,18.529643393175085,23.772845617752623,12.12358710382019
-34923165.33772503,-1989965.4722266793,8466705.202980407,135.0948338708327,21.068417758395707,24.466869276683163,11.83757811399842
-48567323.7968674,12684370.271052033,16199671.544654384,50.050813015287055,15.634248784519816,17.35462487306256,10.220021408249828
-69231185.51478714,-3687941.77337493,23212589.61369829,95.31611738911435,15.862969823992287,19.60556545974859,12.354160198481571
-24126980.589177165,51310725.99446908,11792113.686398298,79.84087528230512,23.211881047089243,25.5587752309262,9.307575694828227
-26310066.517047156,40974543.070162326,10753146.677391842,95.60616055376296,22.897196215990295,25.14614923862123,9.845989691161233
-39361025.70343718,-3120103.4285356104,10308405.381788284,56.89953826338162,18.383398795458447,15.489805102943121,9.39991035343881
-49982491.78953312,511921.87611430883,15360407.196039721,72.60404313924535,17.622801199109,18.032502156763286,10.683716392454185
-38992196.83639872,8781858.138133526,11518683.876207814,95.06031163336725,20.449367385348598,21.780939951731423,10.654397098936403
-47188487.10843995,48533584.070705086,21091327.45125875,70.82844258866221,18.851831894725,24.504106665346825,10.633669027235479
-41216047.67256509,32712651.75636533,15856401.52860488,68.89385474354742,19.56055558713597,22.352207977016455,10.012801149817925
-26936677.406340163,22625779.474548817,8024783.234204464,120.8247176165645,22.569282447052963,25.28698500184214,10.726045950783291
-27365601.570704613,10453473.138114393,6551296.330219716,69.99400233407202,21.801218685378622,19.714705348490302,8.941981617230711
-32822195.286956836,31734186.587049395,12038583.125905186,73.76166184125621,21.294222447506506,22.704235943577675,9.529930621663938
-50003610.6446732,-57902037.19222428,10667488.965970412,137.13783183255026,17.536845831940646,20.22093964039091,13.994007737256155
-47812023.474490106,-37108631.478820965,11004608.577694118,134.01751007779473,18.516329169978007,21.559463375752067,13.157864293885908
-24302918.49647622,62603492.42123482,14299730.958835602,108.99851893771077,23.553753227701492,27.581860369155425,10.229768349315847
-47219925.07424997,30814534.222318888,18155065.18501255,139.07659487174627,20.434407036041026,26.29406016529273,11.978207207051826
-44616761.74897641,5406985.692318261,13581534.635387957,108.35150605657032,19.830313412407094,22.51236601131518,11.388860924737768
-54633489.74230775,-13171712.967543483,15961084.985978603,112.35523034267521,18.128607879135494,21.02117379640663,12.253670991202632
-14588032.892988253,55313038.36090231,8540139.957999289,59.95751070993616,24.706737824843753,26.204537558719252,8.074951914036335
-41978761.222468585,17362962.06468606,13939652.96815744,71.64396717869555,19.324603495803665,20.417850940045923,10.063188976171729
-41623242.38847619,-42056575.3174416,7976078.083487466,66.84191460608515,17.73156503190748,11.254014318368908,10.467778044390228
-46687477.967846826,42129288.44504461,19756418.40723875,130.11038255180802,20.641795270187867,26.534462497126878,11.688657906802794
-13439041.762999173,44533651.16128126,5730729.52367308,91.60305234311575,24.842866474751997,25.56780657564736,8.973928017814409
-31211660.6536034,77031174.8796759,20514205.79935482,109.68997804833647,22.871542231027192,28.56645982764998,10.69214957930586
-32197044.515645873,54826871.6071336,15951256.33827357,95.58047809038031,22.267668164574314,26.276841143398816,10.236227319247776
-30169417.26272839,-11878457.609422326,5336949.402727239,52.00650253247166,19.89731189144497,13.195364241856337,8.346750310826378
-21930885.584692728,70103780.89139992,15098896.139083311,71.47002146052141,23.664924584006535,27.92544730753622,9.319936958561481
-30139751.146518398,10673430.691876799,7824464.591470934,66.8714784731007,21.17291027850127,19.317004569507237,9.01956794040065
-36030761.591953054,46140543.28512895,15910501.514489174,96.03841514546147,21.595958066481586,25.40494357407991,10.406915448866737
-56101313.947429806,18614084.156406075,20232965.11266184,112.25235257730131,18.737444756287207,23.51777291038845,11.869955544111878
-22868520.17998674,47214437.791142315,10425792.204600543,122.95547919344835,23.49990458941416,27.127271851278266,10.479862601446605
-37170767.82403363,-26042577.29245597,7194333.709926814,108.16056845005382,20.00815684301577,20.182673390949255,11.617721480351829
-39516466.49101974,26212560.703312546,14118241.241427079,86.24685558151789,20.504793451092315,22.754211935440512,10.316936603483846
-44010314.89562261,51096009.62550843,20219334.219047338,143.6602508943556,21.211650247605895,27.75908626883066,11.815523792503818
-41928627.872588456,45685626.73730436,18349088.61538951,74.26256625705237,19.948363930542385,24.31877592366435,10.28323140667737
-58025453.556158856,33297274.35665661,23159757.705411747,87.92678651205901,17.90010594524878,23.13223464225451,11.41293522488969
-50624801.741441295,27520670.608967364,19126679.8777335,93.96412335339052,19.129319249744942,23.14061492913066,11.134568731535088
-29265591.78893773,78268956.16455668,20052092.30521603,76.4105613747263,22.61475596767891,28.70642383373648,10.065502609339136
-35558177.98154339,29975484.57643968,12960488.791682303,110.21430019766247,21.56355902159938,24.86891829390356,10.77875157582069
-49981077.641757846,19618988.331559807,17728054.246719435,131.30585551577994,19.80791293303476,25.067725919020457,12.032760757002979
-26937454.657537904,52461323.66732642,13233120.258505166,136.32053294794758,23.08661297157323,27.953034513124543,10.988644258535187
-36949293.93030949,-59512623.06998815,4945531.000765301,116.76271605357367,18.97476846071894,18.43221376330958,12.978431081770024
-42153767.0397588,49157553.67698926,19075214.20582387,111.943772144909,21.088999445510204,26.258537272960027,11.08752591578322
-61180700.541254476,-45965577.43720934,16177893.062364802,82.02802550089083,15.110363621562264,13.242810845495674,12.349847211517137
-51493656.88568242,52212541.314198285,23569366.481695876,127.42837750774697,20.25431254311409,26.934180127078935,11.79271081268544
-24931515.6755349,1012133.6413245797,4321141.977007143,139.34529896764934,22.325772092714686,25.2935021159027,11.474233018427155
-47083610.7660196,47351418.14323124,20835155.07295385,76.59230872629416,19.23073386913962,24.48772889940494,10.67084193098281
-32380496.3429895,61099466.30568966,17334062.818162024,104.61264493209534,22.448456731937668,27.136768494069123,10.501609809130942
-45314986.32988389,-57423454.14452213,8670753.950778984,93.30378927426491,17.588282615649135,14.71427876529708,12.336641181699639
-61813397.19131133,8424243.52508223,21396248.29742223,79.38814729540458,16.27676393805205,19.47999883858331,11.54363093127663
-42838978.03874712,52270998.510686755,19946005.315581694,76.01421866106868,19.984223626200343,25.185450300881207,10.44506159708678
-44895882.26006879,16881309.477050006,15149178.093429178,146.70037365207028,20.428558389413748,25.993350023726627,12.212540978119742
-17991562.29445311,52104858.02651301,9306540.663451277,144.65268983202355,24.048767078455732,28.508710798669455,10.821610971875064
-41670158.07889706,48220029.76937899,18697783.12490858,102.7530069292903,20.980590681189746,25.76774343180242,10.86105945147495
-32209623.55561352,-6562467.535327151,6775218.998573899,65.78994933651823,20.39377331251801,16.605200956316203,9.195695266710455
-45162278.372516125,-19696443.121879295,11235793.56681405,143.8208992202718,19.429066889233205,23.645837863621622,12.847167099719947
-39705716.74746002,57880486.59139478,19724271.26370576,87.70753098949666,21.042050338261948,26.164439319209045,10.5047225836326
-58840915.21819344,-45599619.65388684,15195010.1002568,113.11005973530021,16.601053271603075,18.178318353098057,13.218295478073621
-43969659.7073928,-57866486.9749264,8066534.364967659,148.80016017323925,18.287810864632405,21.585649398679482,14.113040999100406
