x0 [AU],y0 [AU],z0 [AU],vx0 [km/s],vy0 [km/s],vz0 [km/s],x1 [AU],y1 [AU],z1 [AU],vx1 [km/s],vy1 [km/s],vz1 [km/s],tof [days],m0_maximum [kg],m1_maximum [kg]
2.1652907896,-1.4084562881,0.1783508007,10.9359231714,16.3089831423,-0.2999420982,2.4726845916,-0.7813843164,0.1606102703,6.0277730207,18.2660212337,-0.6984080014,62.4372494259,5093.2151041066,5010.7012344171
2.5439218410,-1.2198218178,-0.0217354440,6.5075964717,16.2612986828,-1.4948353783,2.5206620593,0.9654512433,-0.2160010349,-7.1037123539,16.8606733313,-0.1599389315,217.6502577845,4337.5242751259,4049.8886148578
-2.7511810719,-1.0195614825,-0.1359767188,5.4757351106,-14.7409737899,2.0948107056,-2.2508135974,-1.8361517933,-0.0080378616,11.0897398475,-12.4539923242,1.8115210816,103.8130933971,3943.4708337310,3810.2484246655
-0.5545551212,2.6129544493,-0.2079047907,-17.1197420672,-1.9086081976,-0.0192363193,-1.5325627652,2.2840090402,-0.2116257991,-15.4057124158,-9.1498299362,0.2295571406,104.2449394898,2848.0000335936,2710.2361283934
2.2080883045,1.6777565522,-0.0718882278,-9.9535146606,13.6646781936,-0.1921117158,2.0660381999,1.8583192612,-0.0719571729,-11.0127793546,12.9965902659,0.1281966540,23.5060483484,2491.4820492244,2460.4176445315
-1.6383562804,2.2650461821,-0.1717673762,-14.6528749864,-10.1177411076,0.1239645641,-1.6639414332,2.2472338568,-0.1716116153,-14.5755373397,-10.2310439020,0.0538803456,3.0312334172,1540.2565815729,1536.2506516974
-0.3263994040,-2.8972854505,-0.1599881896,17.1887367342,-1.1448545300,-1.2073270237,0.6708410697,-2.7803002114,-0.2019039329,17.5533681417,5.2259859118,-0.2209077675,98.4269048690,5000.2678172906,4870.1916808378
-1.9522567689,2.2235324902,0.0284779761,-14.0955675756,-10.8150264672,-0.7134987973,-2.1874599651,2.0167176899,0.0130808720,-11.9674524794,-12.0271435808,-0.9991043665,31.2251392873,1786.1477077872,1744.8821608512
1.8662345879,-2.1261012852,-0.2033165191,12.9899639454,11.6565828969,-0.0556401651,2.4298496344,-1.4127107807,-0.2302637365,8.1265193966,15.0342155062,-0.9747749473,91.7704924342,3344.5389720756,3223.2595497556
2.6438304696,-0.6831366250,-0.0153090099,5.0525242772,17.4504025429,-0.1116983221,2.6427825932,0.6527670417,0.0115002489,-5.0902971825,16.9608635798,1.2146640466,134.3385083589,3088.6907430566,2911.1558368511
1.0990856748,2.4737424989,0.1754999294,-16.9594451855,6.5664628552,0.1888966386,0.8526259735,2.5540439313,0.1781910499,-17.7183959911,4.7855754835,0.2425834660,24.5949663929,4062.3353808295,4029.8320582057
2.7898320139,0.0074403586,0.1495542137,0.1807287098,16.8578587449,-0.0245638763,2.7777585238,0.3016085672,0.1522629748,-1.7193682166,16.7540103152,0.3119189394,30.5721486129,1911.3839663237,1870.9817475357
0.0319640708,-2.9322656187,0.2327101505,16.8834279967,1.3302863314,-0.1650677251,1.2231804250,-2.5256477452,0.1965139006,15.2687235009,9.2811161849,-0.8620709133,126.1743314914,5318.7072431437,5152.9444003098
0.5113283615,2.5396521409,-0.2075259786,-18.5155842696,4.4675901009,-0.0554291475,-1.2427117019,2.4324780023,-0.2135393081,-16.0133488234,-6.9371312883,-0.0181877431,174.4507150646,2982.9534535073,2752.4090784236
-1.9082338147,2.2564202267,0.0306564465,-14.3490934186,-10.4473773792,-0.7075107652,-2.2475045696,1.9540122080,0.0077188498,-11.3375108087,-12.3095905211,-1.0821253550,45.4994886758,1793.2216756465,1733.0919844581
-0.6274679243,2.8042517973,-0.0250214659,-16.9645934487,-3.8367054171,0.2383761312,-1.1114536894,2.6518156764,-0.0308797494,-16.3835271054,-6.6853418946,-0.6607772748,50.0750625627,2621.8396233821,2555.6629303270
-1.2417436941,-2.5937708996,0.1179594786,15.6049718942,-7.8497999419,0.0673244698,-0.1497193822,-2.8968341429,0.1120002139,17.2284735185,-0.8584831098,-0.3619210173,114.1490954270,6273.3127749481,6122.4589114114
1.5538858437,-2.2131875483,-0.0523336006,14.0433960158,11.8169468724,0.7208546075,2.3134066980,-1.2950760754,-0.0070358473,9.2430936596,16.2966067773,0.9869951372,111.0595381757,3740.6888682048,3593.9181372700
-2.5896523754,-1.1049349328,0.1386675246,7.0233468347,-15.2082656872,-1.8345760332,-1.3689383429,-2.3709366069,-0.1228251841,15.8424374945,-7.9918860363,-2.3365623207,189.6221232802,2763.6126216315,2513.0181201905
-2.3452627819,1.7407124698,0.2432284235,-10.4464916289,-12.8367557852,1.0199821915,-2.8171694153,0.9735559411,0.2798284246,-6.0046161095,-15.1831774304,0.0352943023,96.6765252817,2598.4509247657,2470.6885410247
0.8652525187,2.7271691013,0.1994842384,-16.2654211103,6.1483911174,0.5399028161,0.0212281642,2.8869439659,0.2151802950,-18.1266014740,0.3214656970,0.0064767220,83.6516591170,2869.5772827042,2759.0275096136
-2.2870907934,-1.8563362427,0.2485153075,11.7944423486,-12.4814726865,-0.7213417453,-1.8581934764,-2.2163008106,0.2269752646,15.3033083006,-10.2135711036,-0.5917738069,54.6730609196,2285.4037114888,2213.1506177856
2.4899078779,1.0994513770,-0.1149094681,-7.4942423473,17.6822621143,1.8058080045,2.3884290551,1.3152975139,-0.0895698017,-8.8944833626,17.0141417517,2.2514289948,21.4767348015,2545.4007174106,2517.0182127003
-1.8741178245,-2.3245352387,0.0784895988,13.0992461223,-10.1071966969,-1.4717926685,-1.5728951980,-2.5176323628,0.0479530898,14.7087778585,-7.7103808931,-1.3391718575,37.4700448243,2610.9647653721,2561.4461998745
-0.4186930114,2.7520818457,-0.0747518697,-16.7944445481,-1.2425267968,-1.2110408337,-1.3305598190,2.5212725809,-0.1359585867,-15.5594286643,-6.8296435470,-0.7841201764,98.2517543201,3468.2915400046,3338.4472908882
2.6942653432,0.3377894152,0.0739530331,-1.5953010399,18.3611423480,-1.1981951864,2.3524060548,1.4003449817,-0.0113392942,-9.2262039926,15.8959884496,-1.0635830477,105.1851683005,3781.9358492450,3642.9283257890
-2.3827676558,-1.4005532556,0.0195449128,9.7558539516,-14.8359972002,0.0744690575,-1.8067368955,-2.0388904190,0.0508048708,13.2432000455,-10.9907302909,0.7859139881,86.2569873368,2499.9966137879,2386.0047377826
2.6900351005,-0.7962107032,0.0273850001,4.5292079136,16.9289399070,-1.5826484034,2.7585651837,-0.0156865025,-0.0638019166,-1.5434913753,17.7521286832,-2.4568971203,77.4793645073,2973.5738301709,2871.1809726385
-2.3582850414,1.5737191943,0.0334003101,-10.1727050554,-14.2455417292,-1.4419825128,-2.8774244172,0.3289616313,-0.0889900616,-1.6061024199,-16.8407275141,-1.0757988856,139.1014343979,2748.8356692572,2565.0099528565
0.7722476788,-2.5169803241,0.2012836289,17.7341540010,7.1894331681,-0.1059548824,0.9426858396,-2.4411761217,0.1999438802,17.4784637587,8.4388906965,-0.1623795996,16.7597244061,4698.2070299307,4676.0582773616
1.4599718136,-2.4488633246,0.1967005305,14.4098434661,9.1024131433,-0.5147332566,1.4709241816,-2.4419013905,0.1963067002,14.3450602067,9.1758105377,-0.5192491272,1.3189760315,3036.5839966903,3034.8409014705
-2.9908445210,0.1090933290,0.1133023001,-0.7790858270,-16.8220974977,0.3195410470,-2.8659107779,-0.8620494018,0.0854658766,4.7643703281,-16.4504436825,-1.0402184887,99.7529681103,3365.5010223655,3233.6727769083
-2.2427330430,1.6161490366,-0.2080357857,-11.3311280370,-13.9755160985,-0.0676439178,-2.6513952543,0.8992534196,-0.2115452818,-6.3448123766,-16.3601742043,0.7375355590,80.3049374976,2277.5483449001,2171.4230478401
-2.0583388701,2.0104573515,-0.0078723066,-11.9965510855,-12.7482671945,0.4324300395,-2.0865134756,1.9800432547,-0.0067868658,-11.8021627652,-12.9420284112,0.4844742481,4.0995820707,3825.6943692055,3820.2765605813
0.4638466766,2.8373452875,-0.1064288011,-16.8368878003,3.0444606411,-0.3051144957,-0.9890175416,2.6033886201,-0.1687522061,-15.9468077880,-7.6788704022,-0.7319932087,152.1169335558,3021.4415984443,2820.4125377866
-2.0753604950,-1.9252717200,-0.0586333768,11.4417107202,-11.0322682962,1.0595677243,-1.7562407675,-2.1741381476,-0.0308292512,13.8704475119,-8.9200742783,1.1168426597,43.7071029261,3047.8563647436,2990.0973534393
2.5154620189,0.6000243830,-0.0118464908,-4.6943993895,18.0215976353,1.3235638376,2.4870569733,0.7009248094,-0.0041225591,-5.3522809853,17.6652975898,1.4147843520,9.7904831727,2519.4392385405,2506.5006906087
2.0110604961,1.6145857181,0.1557958823,-11.5729801182,15.3120466007,0.3057437576,1.8406085826,1.8245558682,0.1596297394,-12.4110545566,14.2409468980,0.2356073915,24.5839810858,2179.8222748310,2147.3332800535
0.6248239566,-2.6863085345,0.2261738371,17.7517726465,3.2430654053,-0.0909887378,0.7485151371,-2.6606387346,0.2258603059,17.5569312265,4.0855627182,0.0011436298,12.1285735357,3714.4725800716,3698.4440493578
-2.0078470090,1.8892083628,0.1840199840,-12.4746256155,-13.8819261535,-0.7344744567,-2.4360438492,1.2729221281,0.1744768152,-8.5120375602,-16.3067281697,0.2652683178,70.2074438259,2755.1949857393,2662.4123464487
1.7046003717,-2.2237947462,-0.1305001935,12.6355362258,11.9008459965,-1.9884848885,2.5599577148,-0.6429042011,-0.2468945295,3.4395662583,18.4103524153,-0.2180418192,174.6377660448,8380.0419960204,8149.2496309920
2.7818064562,0.1579027445,-0.2917831630,-1.7736734651,17.5425067371,-0.4179239575,2.5354165595,1.0138195762,-0.2863155308,-7.5728239543,16.5351022953,0.5614236611,86.4661954537,3997.8030041784,3883.5337577546
0.0557449378,-2.8706340952,-0.0543204957,17.5502749265,-0.4875097903,-2.9321225813,0.8289698222,-2.7702957353,-0.1697537619,16.4299960811,4.8316084582,-1.9886058077,78.4978363841,3800.6458600081,3696.9070998445
-0.9664046798,-2.7896887881,0.2160031585,16.3414812882,-5.5307189335,0.5165872212,-0.8376799864,-2.8302876526,0.2193659721,16.6479889604,-4.8529772268,0.3233886404,13.5029562175,3898.0118534013,3880.1672068392
0.1292947991,2.6283998797,-0.2016808263,-18.7000180816,1.9968353672,0.7466338450,-0.7297131234,2.5847172207,-0.1333198876,-17.8111788766,-4.1374778647,1.8768694946,80.7250924803,3519.7779677823,3413.0955713259
-2.6119315206,1.1670297018,-0.0108396247,-8.1482360899,-15.1049863563,-1.7469007404,-2.8075108460,0.7009628656,-0.0606064284,-4.5742682770,-16.0431141507,-1.4345517390,52.1630378992,2685.6445442018,2616.7119252210
-2.3345980495,1.6070935446,-0.2069566095,-10.5825031677,-14.3708780567,-0.8451280181,-2.3725894173,1.5542020554,-0.2100286433,-10.2636156626,-14.6507772020,-0.8403670872,6.3108300275,5140.1169484084,5131.7768643123
1.9597489250,2.0263892267,0.1650286543,-13.0342283567,11.5745715222,0.0548105703,1.5390102431,2.3153906264,0.1522477990,-15.6366152029,8.0956519719,-0.9449523343,50.7162694814,1997.0403067882,1930.0161257920
-0.3661858335,2.8478994908,0.1929636240,-17.3681649594,-0.4682615381,-0.9334053200,-1.6445146366,2.4882401752,0.0719714163,-14.2216413641,-8.6437190494,-0.8612478413,137.3823127095,2790.8822188412,2609.3351454075
-2.7701824713,-0.4625735559,0.0214620786,3.3290892245,-17.6202891104,-0.4147186295,-2.7291689734,-0.6430319389,0.0192550113,4.6489739152,-17.4301191683,-0.0156555038,17.8155284201,2066.7337424705,2043.1897218656
2.5119306374,0.9583770609,0.0259421988,-5.1911560487,17.9284433346,0.4841381213,2.4940982624,1.0178484131,0.0273580992,-5.5315391217,17.8324859756,0.3670115629,5.7586612387,2283.7269435146,2276.1165752904
-2.8390858434,-0.3351378406,-0.1232046137,3.6431691740,-17.4687902794,-0.8359711066,-2.8164351971,-0.4333099194,-0.1278754765,4.4217262221,-17.4825155614,-0.8265860858,9.7258548752,2532.0752785728,2519.2220980055
-0.2000055942,2.6467256718,0.0081751752,-19.2061111569,-0.6962202214,-0.5222158303,-0.7741241253,2.5631173162,-0.0010515305,-18.5309803032,-4.5881113073,-0.3831416482,52.0593641122,2623.6801483396,2556.6465255289
-1.4951647653,2.3075726873,-0.1811345412,-14.3933355445,-10.0918363694,0.0427058938,-1.8222453264,2.0515931967,-0.1735220397,-13.3712980834,-11.6219373798,0.5172046503,40.9812606874,2019.3805230492,1965.2217469706
-1.7456044191,2.3007134136,-0.1540564680,-14.4243820342,-9.0615099020,-0.7031721606,-2.0124425091,2.1126322681,-0.1707060528,-12.8502678512,-10.2473893980,-0.9752776454,33.7512649404,2855.5793741525,2810.9757930857
-1.9542273216,1.8657547244,0.1977294013,-13.1811173914,-13.2797778876,0.3649959905,-2.4438078652,1.2223482739,0.2288845592,-9.4297034120,-16.6679084804,1.1315773878,73.7727394929,2759.3409828506,2661.8470815578
2.0974395298,1.7702356161,-0.1859324394,-11.3547447393,13.6163458145,1.4890166167,1.3451179374,2.4258232226,-0.0544360067,-14.5435750328,8.5681330788,2.4206172887,101.4855302209,2394.9071473774,2265.6658943359
2.4655922431,1.3003683130,-0.1841596060,-7.8639813195,15.7566117061,-2.2705905635,2.3295183023,1.5413291279,-0.2146711421,-9.4215722981,14.8298477501,-1.6021246343,27.2572068612,2623.0699248467,2587.0482892313
2.4861565217,0.9609930598,-0.0618946526,-7.4386916535,17.0296921847,0.3621196022,1.3529871286,2.2124925123,-0.0138485088,-16.5964317499,9.8841562520,0.5525257133,156.5165856629,8630.2866934350,8423.4425917272
-2.7467092231,0.9255450446,0.2265775571,-3.7540572282,-15.5727521669,-0.3197070925,-2.8175713288,0.5160670099,0.2209869666,-1.8654537518,-16.6790915185,-0.2109299092,43.9492359326,2449.9145950635,2391.8334317106
0.4075793960,2.8508021490,0.0177263025,-16.8540366385,3.0251758638,0.5404896159,-0.2295934059,2.8743159028,0.0183051784,-17.1267979291,-1.3720522667,-0.7187221532,64.7713544434,2208.2422427332,2122.6435676383
-2.8634061321,-0.5769486170,0.1904955188,2.0437987734,-17.2722038053,-1.3567280529,-2.8598398234,-0.6061562017,0.1881716411,2.1734921670,-17.2693299988,-1.3914224748,2.9281241889,2641.9789698146,2638.1093061987
1.8192313211,-2.1099665221,0.1913020720,11.5260490057,12.0844887629,-0.0645636375,2.2287335208,-1.5658871577,0.1984197890,9.0297036791,15.2256990570,0.3005129368,68.8670945943,3029.3989414786,2938.3876040943
-1.9462994401,-2.2203303060,0.1999859053,12.4058773071,-10.6132355598,0.8313746017,-1.3230020864,-2.5854606350,0.2389928082,14.7034428742,-5.4817530779,0.7516511397,79.5057323076,2419.8391377655,2320.3078356793
-0.6884690395,2.5985793055,-0.0238694405,-16.7395145610,-3.2033880525,-1.0925317334,-0.8166020852,2.5714453883,-0.0323240813,-16.3805928257,-3.7869405057,-1.0884098440,13.4135309269,1991.2747758171,1973.5484268187
-2.8570272142,-0.8559860581,0.0541910266,4.2415436977,-15.9108625278,1.2378985808,-2.7599343714,-1.1563485756,0.0771529044,5.6336295742,-14.6543621026,1.0980560813,33.9931884987,2369.8894297786,2324.9657079425
0.5939727425,-2.6672221134,0.2746473733,18.1457560076,4.6561964737,-0.2201110571,2.2198190467,-1.5268240073,0.1580108974,10.7220598031,15.2476799069,-1.2793478770,180.2410722279,2800.0565072432,2561.8724908491
-2.1404974518,1.8166036096,0.2984439890,-11.7249272235,-12.4025461635,0.1508809085,-2.2914094573,1.6459687689,0.3000696151,-10.6129910586,-13.0334809248,0.1551122278,23.3031081357,2741.5607487754,2710.7654300514
2.7566877458,0.0938547352,-0.0489456472,-1.0006586358,17.8145158925,1.3196607143,2.7526836246,0.1573875161,-0.0444112252,-1.2431465616,17.7861664029,1.2208536162,6.1796308567,1580.4065914319,1572.2398918985
-2.5430345461,-1.5885787313,0.2503590193,8.1298119712,-13.2864332043,0.7352762745,-1.5544466252,-2.5046787553,0.2642574386,14.6740553530,-7.9414596683,-0.3633873178,152.3462597376,3121.9887224931,2920.6576101013
2.4706204395,0.9113674836,-0.1549223253,-4.5155796191,18.9360904666,-2.0236875382,1.6969153063,2.1756736310,-0.2644836245,-13.8357737209,11.4240953464,-0.5581582494,141.5102881169,3067.8535609196,2880.8404155740
-1.0972513621,-2.6737964667,0.2494776213,16.0857841497,-5.2409358715,-0.4696482779,0.9765234551,-2.4473493539,0.1664659128,16.5939612803,8.5249972626,-0.9627815278,212.5491196332,4954.4076642870,4673.5139026605
0.4817503213,-2.7909650884,0.2194650757,16.5190159141,2.1355511454,-0.5851656170,0.5361795172,-2.7834637746,0.2175744657,16.3704590049,2.3972141749,-0.5564909779,5.7306505244,2148.8103231501,2141.2369831702
2.5225806849,0.2922468008,0.0697566617,-1.8992283440,18.7049443853,0.7112944608,2.2975161587,1.1146088108,0.1260155515,-8.3069575554,17.4136802059,0.8838830206,79.4289793915,1803.5616677921,1698.5930728883
-0.5031098493,-2.7890389164,0.2409490823,17.6518412627,-1.9797335610,0.2217881730,-0.0620719042,-2.8187893545,0.2399969642,17.7823276806,-0.3191945252,-0.4867089769,42.6939279250,1731.2088050690,1674.7866137465
-2.1052872634,1.7122702566,0.2454187695,-12.1005508005,-14.2737124974,0.1597110770,-2.3021494163,1.4461062884,0.2451694479,-10.3076897629,-16.0924841911,-0.1259134620,30.3130197983,2460.6456658392,2420.5856486561
-0.5471131885,2.8116783403,-0.0304346827,-17.1323819448,-2.4474073206,1.5881080391,-0.7144056338,2.7841063390,-0.0149278957,-16.9499567198,-3.1674488032,1.5726001987,16.9923059356,2795.7249762485,2773.2687792654
-2.9992135968,-0.1916928888,0.2757048800,1.1540558041,-16.5508457437,0.3997237103,-2.7870994195,-1.0669051385,0.2805294985,6.9835677034,-16.6267582797,-0.3194246254,89.2539457676,2320.6196787115,2202.6661319940
-1.2824388630,-2.3761561113,-0.0774193385,15.9945519048,-7.5409046464,-1.5938260731,-0.7353359300,-2.5662531992,-0.1312067147,17.0697993018,-4.0994910901,-1.6304158905,57.8392315228,2480.3737716344,2403.9370803529
2.3422740932,1.3696304854,-0.2348516893,-9.4760400537,14.7539330439,-0.5899438481,1.8944413150,1.8875468004,-0.2319416820,-12.9666704162,11.4069866676,0.8226372449,68.9435364311,2816.7740856516,2725.6620389078
-2.9063376171,-0.1624648247,-0.2181363346,0.2146395403,-16.7625664974,0.9389871194,-2.7166544725,-1.1070155041,-0.1230261443,6.0420209138,-14.4303444758,2.2267383471,103.8130933971,4066.9456079475,3929.7515132886
-2.6272713997,-0.8512786446,0.2228603754,5.9003097165,-18.5611988636,-0.9789998544,-2.4030677439,-1.3800481253,0.1922929896,9.4975754022,-17.5146319588,-1.0154751654,50.2725320236,3125.7722205460,3059.3346348294
-2.6812587712,-1.2975353461,0.1527110989,7.0123916668,-15.2898852093,-1.0620902606,-2.3774457251,-1.8095125546,0.1256731290,10.4707501134,-13.9853509788,-0.5912850816,59.9708100079,2731.7271034803,2652.4733672072
2.2234968695,1.5510614208,-0.2660124189,-10.5285389598,14.2022824958,0.3374534399,2.1539496390,1.6406329382,-0.2644898569,-11.1089124770,13.6693749841,0.1305789025,11.1328185869,1947.6068588221,1932.8942824853
2.6136919472,0.0662561196,-0.0517592868,-1.4302519022,18.8312406370,-1.5373899140,2.5997221893,0.2035718454,-0.0631338801,-2.3695104050,18.5148536001,-1.5562021056,12.7296232670,2449.9251808867,2433.1023369157
-2.6825642146,-0.7790924234,0.2762644716,5.1819681132,-16.7469455443,-0.1496093065,-2.5945197457,-1.0314118563,0.2711899513,6.3292981582,-16.2919776119,-0.4126588457,26.4484918783,2614.7741057326,2579.8211809009
-2.3616388379,-1.7734848317,0.2532277569,11.0254699937,-12.8786732344,-0.7203751192,-0.8841504962,-2.6389757732,0.2185630268,17.2865466108,-4.1737829142,-0.0315672575,165.9044607215,2300.3526473777,2081.1028202712
-0.4793209220,2.6815783943,0.1102181331,-17.7580296570,-3.6759941852,1.0607347358,-0.7036327602,2.6243806103,0.1257009874,-17.4057438673,-5.2909877286,1.3673576125,22.0776894867,2915.8995684242,2886.7227587274
1.6748438711,2.2459516224,-0.0667983449,-13.6890212852,11.3463131038,0.0093437715,0.7600647565,2.7663288744,-0.1167721355,-16.9333962828,5.9892647132,-1.7151047266,101.6393143552,2535.5968065010,2401.2757883669
2.5867985839,0.1319704632,0.0679390639,-1.1937735270,18.6240073836,-0.8770460723,2.5819672959,0.1959358793,0.0649303279,-1.6144826463,18.5525157455,-0.8716315539,5.9579091887,5456.6875025353,5448.8138220553
-0.4697898196,-2.9265415536,0.1167186420,16.9031685778,-1.4599051596,1.9141186229,-0.2189572523,-2.9350094999,0.1471952956,17.3308896143,0.3303007902,2.2048450212,25.3747159293,2417.8345870000,2384.3007035946
2.0047770870,1.9692169905,0.0911796162,-12.6240466560,13.3984535789,1.6951717795,1.2624492936,2.5410627110,0.1784432104,-15.6786495714,8.7621163579,1.1937503206,88.3653763543,3044.9168823582,2933.9753015750
-2.5783272929,1.2272104602,0.0321104427,-8.7852087909,-16.3824529492,0.0097117386,-2.8662581598,0.2650281357,-0.0109919754,-0.9604216516,-17.1833243593,-1.2218737700,98.1132792580,1993.5237480431,1863.8620707553
0.2426059971,-2.7276262835,0.1514695111,19.1754288023,2.5516105265,0.3676964063,0.9866751313,-2.5476107167,0.1665584630,17.4632868456,6.5547384383,0.2068571601,69.3339704331,3187.1522488433,3095.5246912283
0.6418909451,-2.5612858013,-0.1758616863,18.0766078275,4.9168855075,0.5388588645,1.5631454608,-2.0610226515,-0.1191812891,14.5220331211,12.4290115723,1.0576467443,97.7227103767,2966.1573229382,2837.0122309605
0.0280020331,-2.7837973399,-0.1030178334,17.4946595925,0.0071562622,0.3443994596,0.0654153839,-2.7835042812,-0.1023177374,17.4677627149,0.2670987425,0.3099669098,3.7056118798,3734.5760084830,3729.6788631172
0.6558310076,2.6166628202,0.1932384660,-17.5570099055,5.6382946330,1.2565055266,0.4179070422,2.6846511215,0.2094640767,-17.7723711122,4.4646358684,1.1533000429,23.2987199497,2867.4026622192,2836.6122034471
-1.9106964301,2.1554635657,-0.0114684534,-12.9369650313,-11.7378098790,0.1761736203,-2.3764817822,1.5995334289,0.0147493287,-9.4872000969,-14.9203338763,1.1019792639,71.7426862379,3852.7834141457,3757.9718048385
-2.8661947103,0.0414185191,-0.0277823892,0.9711662135,-17.4724175449,-1.3794307208,-2.5205989839,-1.1702426196,-0.1253756947,7.5268916683,-16.3342952315,-0.9402520471,119.7092607407,1851.8039404994,1693.6024149162
1.4858780525,2.1805588395,0.1645879516,-13.5539414871,11.8648598740,0.1417733915,1.3399900712,2.3015793371,0.1660510342,-13.8303625812,10.8598497230,0.1382536935,18.4379858144,2085.0627293223,2060.6960083980
0.1726174837,-2.6604853809,-0.1294622405,17.5191532923,1.4105182003,-0.4725128792,1.7636806199,-1.9616710150,-0.1301714126,13.7029372092,12.2265145303,0.8871113709,176.7876253238,2855.1717168967,2621.5378566829
-1.5233060138,-2.3344668303,-0.1361103339,15.5856819738,-8.6765884766,-0.0314872510,-1.0553842216,-2.5589061914,-0.1361190222,16.1104710420,-6.5365298733,0.0645374397,50.9975245757,1990.1144352672,1922.7186391794
-0.5101264805,-2.7882465550,0.2408606640,17.6336114559,-2.0049159522,0.2228522450,-0.0691463896,-2.8186556348,0.2401870125,17.7940609781,-0.3532596696,-0.4690126369,42.6939279250,1732.1188405233,1675.6966497224
1.7770291643,-2.1078636774,-0.0601603987,14.4171346443,11.7031611209,-0.2190708178,2.2980859654,-1.5791367772,-0.0555306390,11.0098643769,14.4641868847,-0.0944988748,69.7608277033,2841.7057004593,2749.5139663135
-2.9615238296,-0.4115043779,-0.1671260648,2.0758211822,-16.5813210984,0.4023941093,-2.8756762883,-0.8141183265,-0.1482696581,4.9259215694,-16.2771159150,1.1429961933,42.3645897728,2756.1130603813,2700.1261111199
0.7399035827,2.6754865127,0.0196973620,-17.3231615250,4.4670326046,1.6022610784,0.3160330404,2.7423960838,0.0575656232,-18.4076597227,1.1613573773,1.5739592442,41.0010116329,2565.3267328432,2511.1417740964
-2.5068894538,-1.6836563255,0.0796326656,10.3396415914,-12.8398675439,0.9270315072,-2.3296303123,-1.8792101203,0.0942598628,12.0501233575,-11.8506509811,0.9205140417,27.4051119027,3046.4554299185,3010.2382062215
-2.6564456793,-0.9582226102,0.1502830270,6.1194605623,-15.4285699629,-1.9161102627,-2.3515382525,-1.5227121120,0.0614264139,9.5994511313,-13.6148749680,-2.5371396897,67.7910725523,3446.0122638048,3356.4230205061
1.0134013358,2.4195885017,0.1557862042,-16.4969155992,8.9559038648,-1.0020597674,0.8867899283,2.4857938291,0.1479033728,-16.6148775697,8.3621445995,-1.0583717522,13.2374319072,1756.1417299994,1738.6478146800
2.3206744751,1.4599886108,0.0245801065,-8.0621943507,16.7141591733,-0.6128579575,2.0292480340,1.9193565185,-0.0001479335,-11.3858465865,13.8111725908,-0.6627286587,51.8279511487,2217.7704514227,2149.2772281778
-2.0947798476,-1.8682892447,0.2322055132,10.6285076176,-14.0507184878,-0.5293787488,-1.9175388542,-2.0855072661,0.2194525113,11.4765771875,-13.0303101026,-1.0754162211,27.7381275727,2336.9392138650,2300.2819665227
-2.7500465513,0.0090807464,0.0458177320,0.0486250460,-18.0074440931,-0.5841158666,-2.7422319064,-0.1778888498,0.0372376400,1.4432909049,-17.9536207978,-1.0131103747,18.0041488380,1860.5460795235,1837.5649409589
1.9682871762,2.0092912507,-0.1439360313,-12.8133790894,12.1761846495,0.2988657625,1.8032310976,2.1548706891,-0.1401293431,-13.3233000904,10.8827735984,0.3010391759,21.8547920012,2248.5934709844,2219.7112658879
-2.9072152562,0.0104015746,-0.0374270109,-0.7955576926,-14.7950983052,1.9955680921,-2.8877348964,-0.4822964692,0.0314872303,2.0575631110,-15.0363669127,1.9366764390,57.7625022451,2540.3413525706,2464.0057239489
-1.9687196196,2.0577483520,-0.1885157052,-12.9878365401,-11.2877580913,0.8319626253,-2.2556374450,1.7577904382,-0.1729521686,-10.9055529099,-13.3421446423,0.2848786479,41.8399338122,2289.7110552619,2234.4175770170
0.0301524799,-2.7271574699,0.2363737724,18.1140717851,-0.7844006410,-0.5224330716,0.1570553976,-2.7296329692,0.2330243466,18.1121741152,0.0771330952,-0.4335447210,12.1285735357,3790.0356700929,3774.0071343366
-1.2631711473,2.5529758145,0.2413882929,-15.3942208252,-7.8823624510,0.2211331192,-1.7117468024,2.2705991251,0.2510454458,-13.2836974706,-10.1712503447,0.3990126000,53.9969728180,3448.2676293929,3376.9078583894
2.5738743385,0.3649942367,-0.0769421328,-3.4874445386,18.0666909231,-1.5729853837,2.5602090233,0.4310280669,-0.0827339082,-3.9465170893,17.8583789198,-1.5779407266,6.3648116335,2412.9149340376,2404.5035229535
1.6604013494,-2.3859492506,-0.0169999532,13.7383070562,10.0338763266,2.0582085292,2.2277755780,-1.7959719304,0.1002178019,10.0313696818,14.5177390160,2.1789455405,82.3658856321,2732.9145278928,2624.0643715798
-2.6274389206,1.1321298534,0.0314299988,-8.2225108554,-16.6021432967,-0.2457884719,-2.8368610782,0.5127589231,0.0053416994,-3.1133042157,-17.1872855910,-1.0401930250,63.1916035899,1980.3378598712,1896.8269307560
-2.6824379140,1.0759944342,-0.1924355977,-7.3064142782,-15.5761285476,-0.7032011570,-2.8689103047,0.5857060875,-0.1955425760,-4.8771032542,-16.4036545271,0.5078775238,52.9215883100,2371.2127421034,2301.2741311886
-2.8011337422,-1.0219097676,0.0711132045,5.8430803486,-15.6415014851,1.6221034955,-2.1674539684,-2.0040169816,0.1844552810,11.3562439992,-12.4248408732,0.9377475689,119.6602627216,2661.5753725434,2503.4388681106
