Delta-v Total [km/s],Initial Delta-V [km/s],Final Delta-V [km/s],Transfer Time [days]
2.4589292118657253,1148.0238965391227,1310.9053153266027,150.0
2.568196415971739,1195.243524540257,1372.9528914314822,150.0
2.6776471897683907,1242.572410746955,1435.0747790214357,150.0
2.8579911394563426,1205.184644473495,1652.8064949828474,150.0
2.7479059562755213,1157.4007828270605,1590.5051734484605,150.0
2.6379405292210674,1109.7085252532006,1528.2320039678668,150.0
2.52811133225688,1062.119821155826,1465.991511101054,150.0
2.4184378237843642,1014.6488319443991,1403.7889918399653,150.0
2.3089431523175534,967.3124588036736,1341.6306935138796,150.0
2.199655068933259,920.1310260250242,1279.5240429082348,150.0
2.0906071193798255,873.1291748309067,1217.477944548919,150.0
1.9818402189104067,826.3370452877541,1155.5031736226526,150.0
1.8734047574573278,779.7918572319566,1093.612900225371,150.0
1.7653634493940058,733.5400507083413,1031.8233986856646,150.0
1.6577952430505007,687.640220922823,970.1550221276777,150.0
1.5508007598663651,642.167195642774,908.6335642235911,150.0
1.44450997274049,597.2177750456553,847.2921976948345,150.0
1.3390932070932855,552.9189158647688,786.1742912285166,150.0
1.2347771323397128,509.43953493594387,725.3375974037688,150.0
1.1318683149297843,467.0076760864249,664.8606388433593,150.0
1.0307882574890765,425.93553302978466,604.852724459292,150.0
0.9321257218013179,386.6555664301981,545.4701553711197,150.0
0.8367142405300427,349.77089112847943,486.94334940156335,150.0
0.745743629280083,316.1197336752349,429.6238956048481,150.0
0.6609100157426433,286.8409243048521,374.06909143779126,150.0
0.5845929603673505,263.39499797372594,321.1979623936246,150.0
0.5200228256603263,247.4438766301063,272.57894903022,150.0
0.4713981154724714,240.48184047393562,230.91627499853578,150.0
0.4438751591550033,243.28011325129947,200.59504590370383,150.0
0.44272893824117826,255.51658154377034,187.21235669740793,150.0
0.4702397665379344,275.93695426174673,194.30281227618767,150.0
0.5227859583506643,302.88910238641125,219.89685596425306,150.0
0.593356376465833,334.7979942970164,258.55838216881654,150.0
0.6757486155368484,370.38361877448995,305.3649967623585,150.0
0.7658149700735719,408.685635542345,357.1293345312269,150.0
0.8609961257584817,449.00848967875214,411.9876360797296,150.0
0.9597092840310524,490.85354845589006,468.8557355751622,150.0
1.0609461878781672,533.8622020977317,527.0839857804356,150.0
1.1640415551705523,577.7739293551621,586.2676258153901,150.0
1.2685414060986453,622.3969384087186,646.1444676899268,150.0
1.374126489591566,667.5879808879695,706.5385087035966,150.0
1.4805662930435122,713.238500121186,767.327792922326,150.0
1.5876904888007997,759.2650663982505,828.4254224025491,150.0
1.6953706457163678,805.6027034028789,889.7679423134889,150.0
1.8035081793163392,852.2001739615248,951.3080053548144,150.0
1.9120262080975976,899.0166059056961,1013.0096021919015,150.0
2.020863922970938,946.0190450401053,1074.8448779308326,150.0
2.1299726139442265,993.1806574688713,1136.791956475355,150.0
2.2393128142388496,1040.4793925171805,1198.833421721669,150.0
2.3488522131957055,1087.8969764610508,1260.9552367346546,150.0
2.458564107857743,1135.4181467440503,1323.1459611136931,150.0
2.568426238326884,1183.0300630668667,1385.3961752600171,150.0
2.678419900719259,1230.72185001129,1447.6980507079693,150.0
2.8286953617042663,1199.6593024706142,1629.036059233652,150.0
2.7182075300376676,1151.545190310188,1566.6623397274798,150.0
2.6078005613060853,1103.4941766840266,1504.3063846220589,150.0
2.497485946021202,1055.5144880615353,1441.9714579596666,150.0
2.387277287906483,1007.6159033634514,1379.6613845430318,150.0
2.2771908162272503,959.8101341532177,1317.3806820740324,150.0
2.167246053121323,912.1113208117368,1255.1347323095863,150.0
2.0574666928470227,864.5366875370573,1192.9300053099653,150.0
1.9478817747072679,817.107417762846,1130.774356944422,150.0
1.838527268915188,769.849839893047,1068.677429022141,150.0
1.7294482522754508,722.7970566754261,1006.6511956000247,150.0
1.620701940649454,675.9912193034284,944.7107213460257,150.0
1.5123619887226103,629.4867549234472,882.875233799163,150.0
1.404524700801431,583.3550299937625,821.1696708076685,150.0
1.2973181825298838,537.6912170721162,759.6269654577677,150.0
1.1909161144750589,492.6246064840394,698.2915079910194,150.0
1.0855589423332261,448.3343964794813,637.2245458537448,150.0
0.9815871975529002,405.0743078865946,576.5128896663056,150.0
0.8794949390086265,363.21145283911414,516.2834861695123,150.0
0.780016656430629,323.28778093590665,456.7288754947223,150.0
0.6842685973161261,286.1147470406682,398.1538502754579,150.0
0.5939720840252706,252.9065056829916,341.06557834227897,150.0
0.5117773049686591,225.42029395641052,286.35701101224856,150.0
0.4416517119283431,205.9578505174609,235.69386141088222,150.0
0.3892144583177636,196.9107533688971,192.3037049488665,150.0
0.3618358318898536,199.69751311857283,162.13831877128072,150.0
0.3670761939590012,213.85404766076525,153.22214629823597,150.0
0.4063093341782702,237.3528532927141,168.95648088555612,150.0
0.47145328877757947,267.74377215015625,203.7095166274232,150.0
0.5526215619421836,302.95835696357506,249.66320497860855,150.0
0.643250603801262,341.50644640877624,301.7441573924857,150.0
0.7396639735890532,382.3801096975627,357.2838638914905,150.0
0.8398041992259118,424.90776878289586,414.8964304430159,150.0
0.9424654289938939,468.6384572317166,473.8269717621773,150.0
1.0469034760803906,513.2639501880033,533.6395258923872,150.0
1.1526372044717643,558.5690718812301,594.0681325905341,150.0
1.2593429113846932,604.4003136161109,654.9425977685823,150.0
1.3667953262898223,650.6458595164765,716.1494667733457,150.0
1.4748330961349607,697.2226710025998,777.6104251323608,150.0
1.5833377513380014,744.0679760617387,839.2697752762625,150.0
1.6922204198422217,791.1335494371814,901.0868704050401,150.0
1.8014131681567598,838.3817933407648,963.0313748159948,150.0
1.9108632006028627,885.7830018144889,1025.0801987883738,150.0
2.0205288777572545,933.3134178231999,1087.2154599340547,150.0
2.1303769239378973,980.9538308469911,1149.4230930909064,150.0
2.240380430489453,1028.6885492937106,1211.691881195742,150.0
2.3505174031164913,1076.5046370071607,1274.0127661093306,150.0
2.4607696883457812,1124.3913386445893,1336.3783497011916,150.0
2.571122168811808,1172.3396420122215,1398.7825267995863,150.0
2.6815621521836324,1220.3419410084966,1461.220211175136,150.0
2.80159593378841,1195.7064356693147,1605.8894981190952,150.0
2.6907902935713963,1147.3256305110203,1543.4646630603759,150.0
2.580033122430636,1098.9844450395879,1481.0486773910482,150.0
2.46933164825552,1050.687957007887,1418.643691247633,150.0
2.3586944384434028,1002.4422167922971,1356.2522216511056,150.0
2.2481317313642233,954.2544904773553,1293.877240886868,150.0
2.1376558707135067,906.1335790997315,1231.5222916137752,150.0
2.0272818817789284,858.0902431705485,1169.1916386083797,150.0
1.917028246382042,810.1377749163695,1106.8904714656726,150.0
1.8069179605227705,762.2927811896113,1044.6251793331594,150.0
1.6969800015110401,714.5762722090998,982.4037293019402,150.0
1.5872513999203948,667.015202987506,920.2361969328888,150.0
1.4777802242532303,619.6446992336448,858.1355250195855,150.0
1.368629975876266,572.5113426090892,796.1186332671767,150.0
1.2598862204636756,525.6781378491728,734.2080826145027,150.0
1.1516668691183365,479.23222505002025,672.4346440683162,150.0
1.0441386039864522,433.29720776810194,610.8413962183502,150.0
0.9375440009940292,388.0534865024978,549.4905144915314,150.0
0.8322479336914892,343.77290319713535,488.47503049435375,150.0
0.7288199011139813,300.8796114573653,427.940289656616,150.0
0.6281849549991951,260.0593611880404,368.1255938111548,150.0
0.5319055262198321,222.45441975855763,309.45110646127443,150.0
0.4426965810007891,189.98157906593363,252.71500193485548,150.0
0.36526443010758247,165.68383346861654,199.58059663896591,150.0
0.30732174009358615,153.49114672316142,153.83059337042476,150.0
0.28019744802385604,156.2605667975835,123.93688122627255,150.0
0.2954335343308739,173.273760708117,122.15977362275687,150.0
0.3504514878960423,200.9427571527672,149.5087307432751,150.0
0.4295783548152158,235.5400522178628,194.03830259735298,150.0
0.5210693109114474,274.4564344880507,246.61287642339664,150.0
0.619174986829381,316.09936839022663,303.07561843915437,150.0
0.7211323142394399,359.52150013406543,361.6108141053745,150.0
0.8255051723195748,404.1487267336718,421.3564455859029,150.0
0.9314845568313344,449.6214263568313,481.86313047450307,150.0
1.0385831091904778,495.70613627727647,542.8769729132013,150.0
1.1464908361037067,542.2460658667733,604.2447702369334,150.0
1.2550016196899692,589.1326312257013,665.8689884642678,150.0
1.363973286644418,636.2885508681901,727.6847357762279,150.0
1.4733047010988725,683.6574777625754,789.647223336297,150.0
1.5829220075340027,731.1974428382816,851.7245646957211,150.0
1.692770040193011,778.8765902299002,913.8934499631107,150.0
1.8028067756248887,826.6703310731558,976.1364445517328,150.0
1.9129996443769504,874.5593993052494,1038.440245071701,150.0
2.0233230152961506,922.5284953488103,1100.7945199473404,150.0
2.1337564404654423,970.5653216953364,1163.1911187701057,150.0
2.244283405947341,1018.659885169281,1225.6235207780599,150.0
2.3548904264335655,1066.8039841146508,1288.0864423189146,150.0
2.46556637841449,1114.9908260318334,1350.575552382656,150.0
2.5763020017801477,1163.2147387030207,1413.0872630771269,150.0
2.6870895223130287,1211.4709492946379,1475.6185730183906,150.0
2.7767383914596477,1193.3422381810153,1583.3961532786323,150.0
2.665704511509518,1144.7607845134005,1520.943726996118,150.0
2.5546939691522,1096.2009824328568,1458.4929867193432,150.0
2.4437106161725426,1047.6654525948957,1396.045163577647,150.0
2.33275901314883,999.1573228263828,1333.6016903224468,150.0
2.2218446076986402,950.6803567416791,1271.1642509569608,150.0
2.1109739691468112,902.2391234313353,1208.7348457154756,150.0
2.0001551015419294,853.8392243177669,1146.3158772241625,150.0
1.8893978672153906,805.487600868312,1083.9102663470785,150.0
1.7787145690750175,757.1929587190358,1021.5216103559816,150.0
1.6681207652921786,708.9663626998989,959.1544025922796,150.0
1.55763643164555,660.8220882662367,896.8143433793132,150.0
1.4472876565999235,612.7788670303307,834.508789569593,150.0
1.3371091750705473,564.8617546726405,772.2474203979068,150.0
1.2271482633485375,517.105012185601,710.0432511629365,150.0
1.1174709208450988,469.55669494125056,647.9142259038482,150.0
1.0081720483503371,422.28623518721497,585.8858131631222,150.0
0.8993929335860597,375.39751093238584,523.9954226536738,150.0
0.7913528083742789,329.05249307579896,462.30031529847986,150.0
0.6844091524899625,283.5164774141529,400.8926750758096,150.0
0.5791807053025267,239.25010473217893,339.9306005703478,150.0
0.4768167445879308,197.10853301585138,279.70821157207934,150.0
0.37962461742264053,158.78994830675236,220.83466911588818,150.0
0.29254429744224114,127.7779522206097,164.76634522163144,150.0
0.22607054310886884,110.40750121126858,115.66304189760027,150.0
0.19950879770033508,113.14261534848936,86.36618235184574,150.0
0.23167703750338564,134.7615669547555,96.91547054863014,150.0
0.30661869414509235,168.12873380511556,138.48996033997676,150.0
0.399541200817111,207.65402458174714,191.88717623536385,150.0
0.5000709594987106,250.43685211690155,249.6341073818091,150.0
0.6043675950754539,295.0622109572845,309.30538411816934,150.0
0.7107779900602091,340.805862967775,369.9721270924342,150.0
0.8184858911308345,387.27066545393103,431.21522567690346,150.0
0.9270447371352656,434.2242186641623,492.82051847110324,150.0
1.036190570271364,481.5227042759245,554.6678659954396,150.0
1.1457577037904678,529.0728336608431,616.6848701296245,150.0
1.255637025723741,576.8116543959273,678.8253713278137,150.0
1.365753811273204,624.6952419800942,741.0585692931096,150.0
1.4760551906126083,672.6920632038108,803.3631274087975,150.0
1.5865027121958497,720.7789193580785,865.7237928377712,150.0
1.6970677427047225,768.938376988662,928.1293657160605,150.0
1.8077285190794397,817.1570895454262,990.5714295340134,150.0
1.918468200678198,865.4246707271387,1053.043529951059,150.0
2.0292735475216204,913.7329197260573,1115.540627795563,150.0
2.1401340021210307,962.0752769111967,1178.058725209834,150.0
2.2510410382811035,1010.4464340033614,1240.594604277742,150.0
2.361987690609925,1058.8420500328314,1303.1456405770934,150.0
2.472968208888435,1107.258541122402,1365.7096677660327,150.0
2.583977800320979,1155.692922689506,1428.2848776314727,150.0
2.695012434683039,1204.1426894571193,1490.8697452259194,150.0
2.754162975917702,1192.5767252327594,1561.5862506849426,150.0
2.642994485675713,1143.86237224627,1499.1321134294426,150.0
2.5318321152645096,1095.1575643583622,1436.6745509061475,150.0
2.4206773695612895,1046.4632457836742,1374.214123777615,150.0
2.309532014523488,997.7805443538615,1311.7514701696264,150.0
2.1983981436951887,949.1108184982805,1249.2873251969081,150.0
2.0872782660554305,900.4557194026243,1186.8225466528063,150.0
1.9761754236449571,851.8172743851346,1124.3581492598225,150.0
1.8650933514345858,803.1980004330983,1061.8953510014874,150.0
1.7540366982349924,754.6010614199349,999.4356368150574,150.0
1.6430113376394306,706.0304899060761,936.9808477333544,150.0
1.5320248148429139,657.4915066680413,874.5333081748724,150.0
1.4210870038843113,608.9909920141539,812.0960118701573,150.0
1.3102111004432022,560.5381999239469,749.6729005192552,150.0
1.1994151679536345,512.1458740061915,687.2692939474429,150.0
1.0887246320976627,463.8320548475355,624.8925772501273,150.0
0.9781764759008622,415.6231324548688,562.5533434459934,150.0
0.8678266515646714,367.5592649293966,500.26738663527476,150.0
0.7577639795503723,319.70459362725677,438.0593859231155,150.0
0.648138194852515,272.16797506762,375.97021978489505,150.0
0.5392219946983118,225.14912328714024,314.07287141117155,150.0
0.43156549452741333,179.05408679102942,252.51140773638392,150.0
0.326444196293596,134.8306221103116,191.61357418328436,150.0
0.22742558913944258,95.12147201985697,132.3041171195856,150.0
0.14659654748710432,68.30763983949194,78.28890764761238,150.0
0.12184135221954824,70.9365085702281,50.90484364932014,150.0
0.1837424920824058,100.72453399832393,83.01795808408187,150.0
0.27939807784235005,141.44057886222288,137.95749898012716,150.0
0.3835583639790122,186.0407963006115,197.51756767840072,150.0
0.4908228318813178,232.2968486243001,258.5259832570177,150.0
0.5995432356654611,279.38602959035904,320.15720607510195,150.0
0.7090583537806128,326.94729353077486,382.111060249838,150.0
0.8190532903017569,374.79986014596403,444.25343015579284,150.0
0.9293594726798331,422.8438626254233,506.5156100544098,150.0
1.0398786497343318,471.0198455083547,568.858804225977,150.0
1.1505497272790282,519.2902793039569,631.2594479750711,150.0
1.2613327281384943,567.6303381662935,693.7023899722006,150.0
1.3722003903299829,616.0229583770085,756.1774319529742,150.0
1.4831334765010773,664.456031523742,818.6774449773354,150.0
1.5941180150599972,712.9207310178532,881.1972840421438,150.0
1.7051436053141265,761.4104726948306,943.733132619296,150.0
1.816202337166966,809.9202462989462,1006.2820908680196,150.0
1.9272880803962977,858.44617233875,1068.8419080575477,150.0
2.038396004059871,906.9852005015413,1131.41080355833,150.0
2.149522243598059,955.5348995963554,1193.9873440017036,150.0
2.260663665289538,1004.093308212294,1256.5703570772441,150.0
2.3718176964030544,1052.6588265768794,1319.1588698261746,150.0
2.482982200628883,1101.230136948756,1381.7520636801275,150.0
2.594155385313747,1149.8061441383811,1444.3492411753655,150.0
2.7053357314136726,1198.385930462228,1506.9498009514446,150.0
2.733904372523626,1193.4135384818387,1540.4908340417871,150.0
2.622698230658791,1144.6349048232678,1478.063325835523,150.0
2.5114894255082287,1095.8597722894483,1415.6296532187805,150.0
2.4002782572415002,1047.0882437691753,1353.1900134723248,150.0
2.289065054156696,998.3204418253565,1290.7446123313396,150.0
2.1778501800463204,949.5565137531287,1228.2936662931916,150.0
2.066634043946131,900.7966382787567,1165.837405667374,150.0
1.9554171132195912,852.0410345569169,1103.3760786626742,150.0
1.8441999313872315,803.2899744407133,1040.9099569465182,150.0
1.7329831428403852,754.5437995043314,978.4393433360536,150.0
1.621767527749519,705.8029451118576,915.9645826376614,150.0
1.5105540524365573,657.0679751872453,853.4860772493117,150.0
1.3993439438398094,608.3396336792786,791.0043101605307,150.0
1.2881388026714735,559.6189228814632,728.5198797900104,150.0
1.176940780943966,510.9072265072014,666.0335544367646,150.0
1.0657528710378203,462.20651048024314,603.5463605575773,150.0
0.9545793975939862,413.519665383,541.0597322109862,150.0
0.8434269001346649,364.8511225828617,478.5757775518032,150.0
0.7323058234236877,316.20803808099396,416.09778534269367,150.0
0.6212340320271144,267.6027639687227,353.63126805839164,150.0
0.5102449446593039,219.05859833328205,291.18634632602186,150.0
0.399409334186966,170.6253016946134,228.78403249235257,150.0
0.2889077797784787,122.43116688116285,166.47661289731585,150.0
0.1793742642743274,74.933566038655,104.44069823567241,150.0
0.07530955157503709,31.450245209349863,43.859306365687225,150.0
0.06095203189296514,33.3287307594326,27.623301133532543,150.0
0.16350733873709566,77.32577773231571,86.18156100477995,150.0
0.2729200162751869,124.87477668132277,148.04523959386412,150.0
0.38339012374292103,173.07016754818363,210.31995619473736,150.0
0.49421460724107547,221.48853571537865,272.7260715256968,150.0
0.6051999863431465,270.00842881053023,335.1915575326163,150.0
0.7162716685848074,318.5821702867359,397.6894982980715,150.0
0.8273947833982014,367.1872679727231,460.20751542547833,150.0
0.938550820429815,415.8117344338112,522.7390859960038,150.0
1.0497290160377377,464.4485982582485,585.2804177794891,150.0
1.1609226622049476,513.0935298036692,647.8291324012785,150.0
1.272127342011526,561.7436984559238,710.3836435556021,150.0
1.3833400125869224,610.3971756690603,772.9428369178621,150.0
1.4945584959326714,659.0526021697083,835.5058937629631,150.0
1.6057811806098121,707.708992343786,898.072188266026,150.0
1.7170068389977642,756.3656140843901,960.641224913374,150.0
1.82823451106432,805.0219121974143,1023.2125988669056,150.0
1.9394634280205307,853.6774579940441,1085.7859700264867,150.0
2.0506929607581976,902.3319151896028,1148.3610455685948,150.0
2.1619225841671286,950.9850162703835,1210.937567896745,150.0
2.2731518519045224,999.6365457619265,1273.5153061425958,150.0
2.3843803782125197,1048.2863281575999,1336.0940500549198,150.0
2.4956078245869,1096.9342190592686,1398.673605527631,150.0
2.6068338898538217,1145.5800985766402,1461.253791277181,150.0
2.7180583026776883,1194.2238663398591,1523.8344363378294,150.0
2.7159915576508733,1195.8498769740474,1520.1416806768257,150.0
2.6048472821245046,1147.0755908300553,1457.7716912944488,150.0
2.493700373487229,1098.3048663954007,1395.3955070918287,150.0
2.382551148355213,1049.5378166357386,1333.013331719474,150.0
2.271399954877891,1000.7745761017615,1270.6253787761298,150.0
2.1602471809990975,952.0153064621159,1208.2318745369814,150.0
2.049093265401181,903.2602038268324,1145.833061574349,150.0
1.9379387122058984,854.5095085752216,1083.4292036306767,150.0
1.8267841110280003,805.7635187479804,1021.0205922800199,150.0
1.7156301648006715,757.0226086076761,958.6075561929954,150.0
1.6044777291300296,708.2872548546345,896.1904742753951,150.0
1.493327869163608,659.5580744527573,833.7697947108508,150.0
1.382181943790847,610.8358805387888,771.346063252058,150.0
1.2710417338339006,562.121767371222,708.9199664626785,150.0
1.1599096435886476,513.4172435738177,646.4924000148297,150.0
1.048789029823823,464.7244490379964,584.0645807858266,150.0
0.9376847633126756,416.0465238772458,521.6382394354298,150.0
0.8266042401184676,367.3882701083691,459.21597001009843,150.0
0.7155593272770555,318.7574179141006,396.80190936295486,150.0
0.6045704322346976,270.1672554099975,334.4031768247001,150.0
0.49367599692639486,221.6427040491912,272.0332928772036,150.0
0.38295823613240854,173.2365494577128,209.72168667469575,150.0
0.2726302761481504,125.08305388746489,147.5472222606855,150.0
0.16346514621210118,77.64841122185943,85.81673499024174,150.0
0.06177162115509389,34.067586212263954,27.704034942829935,150.0
0.07673472747773481,32.232377084619806,44.50235039311501,150.0
0.1801583790011151,75.25579212457627,104.90258687653879,150.0
0.28946639911375527,122.61038202408392,166.85601708967138,150.0
0.3998354429449052,170.72703761698583,229.10840532791937,150.0
0.5105723768702627,219.10239919732356,291.46997767293914,150.0
0.6214790062779114,267.5946666965276,353.8843395813838,150.0
0.7324775472745857,316.14875293292226,416.3287943416634,150.0
0.8435312536503738,364.738845930605,478.7924077197688,150.0
0.9546204845240533,413.3512549973345,541.2692295267188,150.0
1.06573376431546,461.97804674035893,603.755717575101,150.0
1.1768639174076028,510.61430780523744,666.2496096023655,150.0
1.2880062082112127,559.2568331264857,728.7493750847269,150.0
1.399157369678718,607.9034430295925,791.2539266491254,150.0
1.5103150617526329,656.552603587663,853.7624581649698,150.0
1.6214775530539893,705.2032039860237,916.2743490679657,150.0
1.7326435253661505,753.8544200398383,978.7891053263121,150.0
1.843811948994495,802.5056273337755,1041.3063216607197,150.0
1.954982000737889,851.156344141265,1103.825656596624,150.0
2.066153008393796,899.8061928574942,1166.3468155363016,150.0
2.1773244122961746,948.4548733004282,1228.8695389957466,150.0
2.28849573808609,997.1021438282718,1291.3935942578182,150.0
2.3996665770636225,1045.7478077271744,1353.918769336448,150.0
2.5108365717692855,1094.3917032301486,1416.444868539137,150.0
2.6220054052390513,1143.0336960848301,1478.9717091542211,150.0
2.733172792886527,1191.6736739422552,1541.499118944272,150.0
2.700447755323468,1199.8765569067205,1500.5711984167474,150.0
2.5894666406130407,1151.1744012234099,1438.2922393896308,150.0
2.4784919682463356,1102.4818552865484,1376.010112959787,150.0
2.3675253356089625,1053.7998710882277,1313.7254645207347,150.0
2.2565686220083263,1005.1295843455099,1251.4390376628164,150.0
2.14562406118644,956.4723611328124,1189.1517000536276,150.0
2.0346943373514375,907.82985945309,1126.864477898347,150.0
1.9237827141303094,859.204111638484,1064.5786024918252,150.0
1.8128932103916422,810.5976362766667,1002.2955741149756,150.0
1.7020308440722078,762.013592764549,940.0172513076586,150.0
1.5912019767685517,713.455998669597,877.7459780989547,150.0
1.4804148111969466,664.9300417583239,815.4847694386228,150.0
1.369680126819361,616.4425384048292,753.2375884145317,150.0
1.259012397929342,568.0026249846156,691.0097729447263,150.0
1.1484315476380473,519.6228325552461,628.8087150828011,150.0
1.0379658026553256,471.3208165478683,566.6449861074572,150.0
0.9276565461490638,423.1222565634192,504.5342895856446,150.0
0.8175670083635307,375.0659585141614,442.5010498493693,150.0
0.707798852762758,327.2133688357051,380.58548392705285,150.0
0.5985264538748964,279.6676222398679,318.85883163502854,150.0
0.4900753954831073,232.6152009054707,257.46019457763657,150.0
0.38312880187399356,186.42782639100295,196.70097548299063,150.0
0.2793868885446441,141.9495479521153,137.43734059252878,150.0
0.18439804647126629,101.4496788024583,82.948367668808,150.0
0.1236251098387015,71.98340101237454,51.64170882632695,150.0
0.14846332941979015,69.40877393100598,79.05455548878416,150.0
0.22868982583079572,95.91207547625973,132.77775035453598,150.0
0.32722808299621065,135.3714884054152,191.85659459079548,150.0
0.43199404702526617,179.43161195695828,252.5624350683079,150.0
0.5393632796023956,225.40874180745251,313.95453779494306,150.0
0.648030090535858,272.3321799878598,375.6979105479982,150.0
0.7574292841400123,319.78435393349355,437.6449302065187,150.0
0.8672801297814189,367.5594297639667,499.72070001745215,150.0
0.9774282991361953,415.5450678023825,561.8832313338128,150.0
1.0877821802683014,463.67501831776735,624.1071619505341,150.0
1.1982840372500054,511.9077793557083,686.376257894297,150.0
1.3088956996766157,560.2160667534567,748.6796329231588,150.0
1.4195909246956626,608.5812232271437,811.009701468519,150.0
1.5303510710926294,656.9900667558867,873.3610043367427,150.0
1.6411625257282907,705.4330235565402,935.7295021717503,150.0
1.752015107793171,753.9029748215949,998.1121329715761,150.0
1.8629010438218772,802.3945184782077,1060.5065253436694,150.0
1.9738142889669101,850.9034818432056,1122.9108071237047,150.0
2.0847500654764515,899.4265911596009,1185.3234743168507,150.0
2.1957045414625163,947.9612421667712,1247.7432992957451,150.0
2.306674602646808,996.5053374529734,1310.1692651938345,150.0
2.4176576871545734,1045.0571689825551,1372.6005181720182,150.0
2.528651663947647,1093.6153318208694,1435.0363321267778,150.0
2.639654742023125,1142.1786598082267,1497.4760822148983,150.0
2.7506654016662972,1190.7461769379654,1559.9192247283318,150.0
2.6872904995068803,1205.4781973951037,1481.8123021117763,150.0
2.576574845839834,1156.9142895366222,1419.660556303212,150.0
2.465883843502861,1108.3717589135276,1357.5120845893337,150.0
2.3552216432329023,1059.8531667737614,1295.3684764591408,150.0
2.244593175042639,1011.3615638746725,1233.2316111679663,150.0
2.134004347679806,962.9006130052276,1171.103734674578,150.0
2.0234623124707696,914.4747500997356,1108.987562371034,150.0
1.912975817119641,866.0893988472591,1046.886418272382,150.0
1.8025556873092814,817.7512606289248,984.8044266803565,150.0
1.6922154932645366,769.4687123703956,922.7467808941409,150.0
1.5819724895591905,721.2523619604725,860.7201275987178,150.0
1.4718489679593798,673.1158386265415,798.7331293328382,150.0
1.3618742509603774,625.0769419813512,736.7973089790262,150.0
1.2520877086765307,577.159353137077,674.9283555394538,150.0
1.1425434659279183,529.3952529695304,613.148212958388,150.0
1.0333180108392703,481.82945402599756,551.4885568132728,150.0
0.9245230140803267,434.5261551946872,489.9968588856395,150.0
0.8163280179828832,387.5804401473054,428.74757783557783,150.0
0.7090030568386664,341.1387836479103,367.864273190756,150.0
0.6030048005121564,295.43762155227154,307.5671789598849,150.0
0.4991674479775372,250.8803398940907,248.28710808344653,150.0
0.39917837847668464,208.2006992589767,190.97767921770793,150.0
0.3069460611388102,168.8263538336143,138.11970730519587,150.0
0.23293457948489815,135.66338880495445,97.27119067994369,150.0
0.20158838768311746,114.25135912024116,87.3370285628763,150.0
0.2280891531082008,111.57052152804125,116.51863158015954,150.0
0.2940484284473649,128.79273592734097,165.25569252002396,150.0
0.38056684026429144,159.59738237709692,220.96945788719452,150.0
0.47725405851173314,197.7332459320354,279.52081257969775,150.0
0.5791711273794131,239.72503645182718,339.44609092758594,150.0
0.683994959501784,283.86525291008337,400.1297065917007,150.0
0.7905632905608451,329.28982680086966,461.27346375997547,150.0
0.8982486315263689,375.5318959000038,522.7167356263651,150.0
1.0066877799492286,422.3220489114829,584.3657310377457,150.0
1.1156577153358243,469.4955814666495,646.1621338691747,150.0
1.2250145824431566,516.9467623956976,708.0678200474588,150.0
1.3346616963427596,564.6048719391799,770.0568244035795,150.0
1.4445317882446143,612.4209382529835,832.1108499916306,150.0
1.5545766594817145,660.3600331047115,894.2166263770031,150.0
1.6647608925363278,708.3966049849001,956.3642875514275,150.0
1.7750578858907522,756.5115469948007,1018.5463388959514,150.0
1.8854472731853746,804.690294921953,1080.7569782634216,150.0
1.9959131958776593,852.9215584687153,1142.991637408944,150.0
2.1064431183401036,901.1964536212719,1205.2466647188317,150.0
2.217026997101004,949.5078961196425,1267.5191009813618,150.0
2.327656686908427,997.8501690252092,1329.806517883218,150.0
2.4383255086012374,1046.2186089108536,1392.1068996903837,150.0
2.549027929697245,1094.6093744685245,1454.4185552287208,150.0
2.6597593248878617,1143.019273398948,1516.7400514889139,150.0
2.770515794090353,1191.44563118414,1579.070162906213,150.0
2.676531792458903,1212.633523712057,1463.898268746846,150.0
2.566184169205759,1164.271556413865,1401.912612791894,150.0
2.4558884936076186,1115.9480503430023,1339.9404432646163,150.0
2.34565271879366,1067.6678564102551,1277.9848623834048,150.0
2.2354863120764,1019.4367389529007,1216.0495731234994,150.0
2.1254006400166583,971.2616000021117,1154.1390400145467,150.0
2.015409476804887,923.150772523965,1092.258704280922,150.0
1.9055296844518894,875.1144085007817,1030.4152759511078,150.0
1.7957821362777815,827.1649993162872,968.6171369614942,150.0
1.6861929911828741,779.318083635321,906.874907547553,150.0
1.5767954838232736,731.5932255847877,845.202258238486,150.0
1.4676324905441889,684.0153899862976,783.6171005578914,150.0
1.358760291128223,636.6169129072625,722.1433782209605,150.0
1.2502542262179226,589.4403850591824,660.8138411587403,150.0
1.1422174570364525,542.5429696998046,599.6744873366479,150.0
1.0347949905212603,496.00303578757706,538.7919547336833,150.0
0.9281970255885043,449.93063686619706,478.26638872230717,150.0
0.8227396295472795,404.4845740939435,418.25505545333607,150.0
0.7189195394693194,359.90107849130465,359.01846097801473,150.0
0.6175608068185112,316.5435531494749,301.01725366903634,150.0
0.5201244170328191,274.9910372792737,245.13337975354537,150.0
0.42941344589997915,236.1963804020397,193.21706549793944,150.0
0.3512215683589378,201.75478765604336,149.46678070289445,150.0
0.2972045943229803,174.26433230478094,122.94026201819935,150.0
0.2825322807402154,157.4074757914529,125.12480494876252,150.0
0.30951168023963394,154.69762598735568,154.81405425227828,150.0
