relative_r [AU],relative_t [AU],relative_n [AU],relative_vr [km/s],relative_vt [km/s],relative_vn [km/s],tof [days],m0_maximum [kg],mass_ratio
-0.3151862149360425,1.279141943873558,0.0077313014932672,-249.98439034273653,-45.797742973134405,20.677026617989583,135.6587991776,4205.7246615241,1.0445243157544004
-0.2238240634403863,1.1062466669035524,0.022613203447402,-220.7734431647125,-58.193928985845105,14.850853343772492,97.4795561934,4597.0678933767,1.0288310095894995
-0.13233067438722035,0.8623108428712498,0.0076815392564807,-188.05947406295743,9.647612441369517,6.848894200086364,86.2977459644,2729.1492799241,1.0436107628972549
0.0006229930731254107,0.0234851424558504,7.721371750334903e-06,-4.215384509067169,1.0024339193635114,0.4001885884597514,1.990357157,2677.8218972461,1.0009832387663635
-0.05152505798703588,0.4601216303707708,-2.9190061788039956e-05,-69.9144903323817,-4.475795717079222,0.8582750622112089,41.755552359,2607.1355427197,1.021623463492073
-0.0028114289189833386,0.1046487000337564,-0.0002945664988832,-15.108286524466877,-3.3216271433942666,-2.9171653033897056,10.9273960006,2185.4137398008,1.0066517835277207
-0.3093639686954006,1.3826362389189133,-0.0277754650870238,-247.04968660172884,-93.24070388659084,-10.807299060587477,131.5517700545,4196.747346275,1.0432156323291915
-0.010680839364815231,0.3054052078458761,0.0017007811352198,-62.513223488691864,-13.080383398150957,6.692873321866185,26.7829433876,2320.4620928073,1.0154891054332553
-0.12868054248242622,0.6370743453227025,-0.0173341318308427,-165.15803787873529,-23.850572229237798,-28.5747980559754,64.54797934,2000.0868606982,1.0445499486360166
-0.05290657277920774,0.4387653760396157,0.0055429386256739,-90.3569799586494,3.8774556774911275,12.45627489725612,44.6324020398,3405.9712313696,1.0176230147080731
-0.2304786536162,1.0627628807856924,0.0013412367513564,-203.90889265923192,-17.192474726431783,-11.904601949273,114.7435672382,3332.3080323815,1.0476749588722898
-0.5431595134592553,1.4125521605559297,0.0076407390116277,-268.92575003961855,-54.04255542247023,-4.965013173120387,153.8276154042,3237.370742995,1.0670017204826157
-0.25209142329090684,1.164369724356519,0.0276557207732764,-212.3739637880885,-19.123517162881683,21.366969210721305,131.3016786482,2467.9439272088,1.0756276215468743
-0.12861754466729014,0.8463095600559124,-0.0368448909344645,-171.20901477551277,-20.5082795692,-47.225579502541926,81.5619525001,2284.9160385215,1.0495093324105385
-7.705575645200469e-05,0.0488553368983523,0.0001288752482775,-11.483075609789854,-0.6374454924864494,2.9671542664512516,4.5025266496,2047.719791918,1.0029142965488287
-0.5033277186713856,1.5527404267312956,-0.0466781384681325,-366.7197024325863,-103.69815358569792,-32.13734261439717,154.5422432228,4490.0839260019,1.0476534079731694
-0.20362027105969505,0.9212471019985008,0.0059152124354723,-174.85721493153903,-32.274763016679685,1.602746687213085,82.3970489815,5274.3263078405,1.0210808788275274
-0.04038145612152633,0.6954490900215425,0.0159454240609964,-91.38670516468584,-26.039784606470448,23.98035789883204,68.8582321178,2341.5110005328,1.0404351310376128
-0.09591249933144974,0.7626109896066031,0.0280733185620694,-146.35554771025136,-41.029832612447876,38.17514610699738,72.3742917267,2415.3944436003,1.0412311396543403
-0.06585239025078948,0.5590682082394135,0.0007418573259832,-92.08898133647068,-16.70794333897703,-6.378653462685992,58.135564539,2371.9286816948,1.0334749205788394
0.002102309675922065,0.1146635873534972,3.3775632797154047e-05,-28.42657064864316,-1.1427531373727788,1.1062580683107672,10.7013471225,3514.7414144375,1.0040399706556775
-0.9833098120251513,1.9751702613271516,0.00173417162754,-381.755785980571,-171.29660859963326,12.060167197941093,219.7816652478,7362.7213329826,1.041069072547818
0.002411799267253212,0.0369192053521385,6.99623993273839e-05,-5.538908001114766,0.2210116097721766,1.9637879606025308,3.6770063888,2380.0199220789,1.0020459040026126
-0.0007469905301213942,0.0530551861319706,0.0001105636340252,-8.852749696952163,0.6145427982734191,2.289490516054586,4.9829162645,2889.9970087001,1.0022838152892344
-0.16117438704753528,1.0129291402325504,0.0041860203734561,-223.31221125163756,-64.76549131054276,-8.634015142325131,93.3064601174,2337.3130832011,1.0556950488915173
-0.011575616207204042,0.2479762917501589,-0.0005061864935049,-40.27611083571964,-5.6284613183862575,3.2979016427249315,24.411131513,2726.1864136792,1.011975167275778
-0.0008012566329385074,0.0296903694341642,-1.7033900856401097e-05,-5.5589907357634,1.0522107000556389,-0.6006399481672974,2.9255994637,3302.1293887675,1.0011722309562023
-0.15883478901855463,0.9369660355545474,-0.0105071767956394,-177.4899679030176,-29.4591379655634,2.9216019596195064,98.1361525966,4220.9825016563,1.0316982338795573
-0.23651114397555917,1.0465139948987283,0.0125508944710427,-201.18389805192328,-21.34164870297508,26.671765156207822,108.0003863046,2385.4119158927,1.0636414618205856
-0.0008964396613584391,0.0274866346413473,-4.249395541207331e-06,-6.98902254572142,0.09044501490666335,-0.1734949567407265,2.5306395369,2647.2679712165,1.00126492732774
-0.15059410412807495,0.8796216155345343,0.006145462806927,-166.33811368717767,-2.036472280426949,-7.0999457334709835,92.2786028142,2584.5909578298,1.0495199112465248
-0.02836114638956655,0.3646556269432912,-0.0049687595790745,-81.70414313230738,-6.068963093068248,-13.811724471195948,37.2285765853,2894.0696632387,1.0172940862028466
0.008053263826061308,0.1707311257090455,-0.0012599051386253,-35.20546387431855,-6.017755292857601,-7.927443160908992,16.112157872,2369.4859555439,1.0090677377902109
-0.08183853501472349,0.4334803426169756,0.0059335374746369,-91.84555323319839,8.868332178501987,17.29735820966813,41.4761151804,2238.065450581,1.0251058647863687
-0.024896931124522848,0.591169086624467,0.0010496542687992,-121.09993139385263,-21.308940839306956,-5.886314260851631,58.8816912275,1815.6229065324,1.0447775869324036
-0.616340584548424,1.8272794719556025,-0.0316711684627844,-327.0169752298076,-130.91025510573934,0.831193520294642,189.6097864365,2966.9365960234,1.0922479967476169
-0.0006722067337125992,0.0169273166097597,-6.38009545125716e-06,-2.965074324383483,-0.5943391548197496,-0.3786130584076216,1.7382326295,3471.2810707203,1.000662200945969
-0.05366478317690415,0.5192287154555444,0.0017006085441847,-83.38784285910454,5.292913704815419,4.821862592302585,53.4553429257,5063.5257044566,1.014148918632074
-0.07788433727615152,1.006515547336044,-0.011228834879213,-175.25082754225616,-30.980379720047267,15.363948834183482,102.0376188729,2833.4123628929,1.0499700432960664
-0.6986647194747955,1.7425401655580823,0.158747574189961,-355.34283622118403,-152.26097718430947,60.134414886174696,182.9985034264,2631.7750067875,1.1011908643378543
-0.42476879064791406,1.3104941636115894,0.0610225730169154,-269.9358162311707,-63.383243816433435,35.1500605974344,137.8870728623,2829.7901398276,1.0688271225514916
0.00586376174415415,0.4707103498178618,-0.001297950145705,-57.551890470211845,-14.566028318755912,-2.769259303666292,43.4944191235,1781.1330504934,1.0333477850713961
-0.049861417925382234,0.6373802125073373,0.0027118356255125,-139.2373935987548,-14.793069057976254,3.713432297833731,54.8609337846,2522.1094062995,1.0295968593867268
-0.1404061014549578,0.8460525490912454,0.0199229559887203,-136.99377309707538,-17.885425519889623,12.993909368633956,84.0414324502,3795.8964251775,1.0301410932579678
-0.39335163773385196,1.2533868230336007,-0.0171641671823674,-254.8345685193234,-50.13668630275566,-8.319214529171859,124.1871424017,2518.5088434577,1.0664370347531837
-0.19093946020506536,1.0271420826272206,-0.0139093974104632,-171.17240290323662,-39.86476197828489,-9.101861431419731,103.1949099277,3828.1806564844,1.0368961076645113
-0.14324644560838218,1.0636112676110334,0.0034531336694134,-184.57564433831004,-40.074291863562564,-9.732575779334091,105.5207827539,4267.7955449466,1.0337786716402795
-0.05565390058681441,0.5414488831889358,-0.0091039412678844,-109.34075415774699,-2.7819851788120786,-6.723434846080532,59.3542521222,2590.9863836966,1.0312191279432201
-0.07911681062453058,0.8582137515723429,0.0165920201566402,-164.98949605000917,-39.479597862776814,11.708935988965887,80.7698518747,3432.0355177275,1.0320993675787076
0.0005234958463486983,0.192145981880232,1.2508130860366434e-05,-40.547141560273374,7.04946824211811,0.0338784894384553,18.7495098021,2840.9867665889,1.0087985118225937
0.0011293149003153147,0.0872243524775474,0.0004583756214947,-14.849074924220965,0.07664523262292278,5.101430407783917,9.2727502843,2766.909220052,1.0044486188332333
0.002046546541877081,0.5063118933281706,0.0093133950738369,-84.85519835612143,-7.2697598907842575,15.894628798316438,49.1787807632,2697.9194827989,1.0246843330191928
-0.19205463038593296,1.099394540850637,0.0346024525356118,-220.7255135881014,-19.83931386272218,26.1659799915948,105.6074010088,3121.8203919724,1.0447535780727382
-0.967785730772093,2.195165061597258,-0.0308743815831019,-429.5842570260242,-231.57394004105214,9.33528237283275,234.302543759,5270.5404314606,1.062416400201365
-0.1308125799189006,0.6506707669336184,-0.0117923007771933,-116.37010410026747,-14.561440916794083,-27.905142469180035,65.551349484,2398.2731131692,1.0374750341574588
-0.016794120400431822,0.329031808431734,-0.0007583501666651,-71.40498633428058,-3.082135010382899,-5.607578535307229,29.588891945,3270.0336907419,1.0121027294892977
-0.03297120327422487,0.2860223636887365,0.0001829835999572,-59.324586948189875,5.508985796244019,0.6759176492042683,25.681591565,4137.6377603656,1.008270424480518
-0.27027234023372726,1.4265729992769431,-0.0004828725668037,-250.88274468265635,-79.34023542399956,11.372741433612411,139.6094566443,3297.4386712792,1.0592688860476132
-0.11998233730131558,0.6921517583656854,0.0168723934931624,-120.65963142892922,-27.621372313973666,11.52461751179179,70.7307296162,2472.6383270432,1.0392882089530113
-0.01648022188790277,0.6580578003030951,0.0083725659585494,-129.17505003244895,-26.611637299876918,1.672975438398981,64.8741363259,2678.5600824777,1.0330659545516971
0.00018143533571857162,0.0098982215804107,-1.0749151307303077e-06,-2.367284544548756,-0.08973794532823831,-0.116503661491425,0.9516875913,2944.2150743213,1.0004273597016613
0.007082352092890876,0.2312948296962009,-0.0009269370610085,-32.412229810657635,-6.071280485599232,-4.900734406255736,22.3490003786,3142.1017564429,1.00948893973087
-0.1291106000537452,0.7177869683016247,0.0165840098318233,-155.20332177857534,-8.984036794986423,7.494902250621272,72.6757814401,2729.7130371969,1.036467837705567
-0.24062576104369393,0.9329872915193916,0.0053180449174838,-192.54176933764268,-28.980799480005032,3.810197470425766,92.9815168813,4957.6030206689,1.0254160176254894
-0.031707192307391274,0.5123587892103635,0.0016850415714816,-107.17718473746909,14.910027876255867,4.141692014761769,44.7015016023,2565.0731415545,1.0235734591596461
-0.0031161308861284986,0.1380308559910041,0.001178532360196,-28.210191316830706,-0.8193775078858607,9.520163506817685,12.7571588405,2029.8688278349,1.0083751359514488
-0.16273667002166636,1.004404860177195,0.0255129650462257,-189.67043182198574,-40.93918096973937,0.939287687985693,103.3307216795,2368.0834652524,1.0588801409760178
-0.5376689236053065,1.542564192224204,-0.0238067879398281,-310.63490759246395,-99.77124873686495,30.578702627330856,151.6502186421,2410.1658321136,1.0889057756638119
-0.3264325562966235,1.4144229602950813,-0.0536706766597633,-274.2977436064551,-77.18794225210763,-31.147054202912095,137.2236946522,4853.5197998691,1.0388145313941095
-0.057836803371840606,0.7427723500124833,-0.0080091134194649,-120.07431221027404,-11.906965967159977,-11.409507668005809,71.1858477786,4889.2127878091,1.0196189642470117
-0.032724439029268915,0.2846395901250121,-0.0032170103422499,-67.27171286350512,-1.2540686966821113,-11.350502640650852,27.6584592721,2810.7506515773,1.013175720750102
0.0036953199723486208,0.0368405616496653,4.1041109318814704e-05,-8.962232511594081,-0.06405857132239134,1.1378585853969332,3.7188123344,2640.8704223334,1.001864447658626
-0.03321216897765655,0.5197072414684865,-0.0004964504038605,-82.0523997849404,-8.529363512358941,6.4263442425428075,48.6061729688,2724.8847735231,1.0241428249834494
-0.02878149068866609,0.8447198467790143,-0.027247735284639,-173.54365831335974,-25.242067552706487,-21.037419849489662,86.1062904276,2552.7546315151,1.0466566326900093
-0.32854659063580627,1.3382866186619666,0.0013986031249876,-272.4927118684736,-71.89286654861814,-12.615612329793732,126.5747044315,3335.2057599563,1.0528025390915643
-0.004006077888313531,0.2326400335734683,0.0042754186825327,-42.07701274079688,5.041335234470523,16.74391477663608,25.4679164481,2139.2652477294,1.0159845263167584
-0.013150402119662896,0.1618634753096555,0.0003270151091862,-32.06468092754726,-2.5651814950789458,2.127715802250526,15.6986903748,7234.7848981514,1.002875861239514
-0.024749767084906615,0.3550282925216448,-0.0021180634107264,-65.89081634395822,12.43843536756981,-6.34834116765766,34.8941498708,3066.8734731636,1.0152658383021003
-0.26006430193439334,1.0633448283104685,0.0051613037037001,-200.16838079382507,-46.25899805386723,-0.7405928657681602,95.7587326001,5271.3832845677,1.0245975046311941
-0.005598190765146338,0.1426564284683971,-0.0011482282435275,-27.661141732995386,0.2684851612325474,-8.366093034713987,14.1757676315,2534.2294995379,1.0074474447612844
-0.1891497701986231,0.9870851563630696,0.0124681781226553,-187.7384621137281,-13.119268018056289,-4.210416034391006,104.0231522632,2597.8946764232,1.0558728033384794
0.0012674622786348344,0.0515191443801811,6.821302420236172e-05,-9.88547110151248,-0.9945559879737402,1.4060609768987098,5.0090085649,4631.4262793437,1.001431338625193
-0.11710952769473071,0.7185529837010406,0.0189737790796994,-140.65599209282578,-13.6491860351897,13.374381277873626,68.992779646,2912.2524669312,1.0323200890295152
-0.02894579902301686,0.2723661236486759,0.0007620371567681,-52.20596780818565,-9.430689873016604,1.8876774169278532,26.862659126,4927.0142082306,1.0072575262344086
-0.22181411836817766,1.0163103216773386,0.0185943660259111,-251.86317933520706,-54.30181549780656,18.011880210001046,108.9669192023,2700.0632087437,1.0563382907832377
-0.0004887100767501096,0.0437471454231405,6.6671472568056e-05,-8.172705990294418,-2.5805885851180506,1.4383788321712576,4.806294455,2508.3457984035,1.0025386762060196
-0.003844164091145963,0.1119680700224448,0.0007899956777846,-23.463903303889538,1.1439490174176399,7.491416363344301,10.8872673678,2098.1258538591,1.0069049267548695
-0.09050688563511988,0.5646062000570263,0.0131344992457578,-118.54438741512405,7.12276912347977,25.57478730671341,54.6094868489,2472.1286857628,1.0300709463086146
-0.07848839878247738,0.788555289030651,0.0125571178268623,-139.5712542621732,-65.74486320385557,8.537909045463337,82.3275222502,2207.5130566135,1.0518412575138685
-0.015255308505858878,0.678401991906508,-0.0185027156137117,-129.88344647636848,-17.57771688910583,-11.056114661552062,68.6911563547,2776.2404848236,1.0337997561306569
-0.05515695800921527,0.5918652446313686,-0.0107504535417769,-118.945195671658,-8.522993830935206,-12.614354985900016,53.9061925134,2998.4189962155,1.0243353535432542
-0.14986696019822254,0.9049205834309622,0.0275629643651398,-166.07579161873926,-64.48819237502005,34.723504682762275,90.1577024971,2638.1000864277,1.0473004542698665
-0.47235906429581,1.3687121689675334,0.0406677953664916,-329.49973058397956,-76.93651272203618,32.574819415713115,138.924579619,3221.6550085202,1.0604319025783895
-0.009501576163240433,0.2390341155307561,-0.0015864649119025,-52.82063993167102,-1.0816366165165618,-6.643872438958397,24.893659682,3130.0884117301,1.0106219619085817
-0.019875703602017403,0.3602319981180594,0.0048473951129663,-68.86309763945711,-18.797683527946617,14.628376453410516,35.6874239051,2585.972888647,1.018576654228768
-0.35399059655757226,1.2139765824432525,0.0151242612824834,-224.20195568970325,-37.27121436594865,13.519617025962216,133.3126823288,2517.6759660172,1.0752423019703026
-0.023355639334984968,0.4474107772966302,-0.0012593960974513,-76.68274397661337,-39.3326787410856,-2.7552532980162407,50.989782748,2329.9572312074,1.0297826770596394
0.00036812515733020135,0.1462949663614355,0.0001078926088755,-28.64847670475301,-7.680346176467538,0.7645591696287474,14.5690343087,3189.0499075855,1.0060741151262151
-0.0807032714895608,0.5643021806580872,-0.0142258472022949,-130.23349084935816,-7.919770957153787,-24.25490924825468,52.3797082933,2389.4041979832,1.0298349048953288
-0.020405855461915312,0.3859636496185397,-0.0069807395301305,-86.7681207323166,-9.75951302285614,-18.616145536252493,37.5182011507,2554.3943349838,1.019794784674143
-0.00012573259035564277,0.0124549525104913,-6.102801508181081e-06,-2.8616769107706244,0.4096784632165509,-0.5675652257501265,1.109155173,2176.1642617975,1.0006740270795043
-0.06857088493562946,0.7605585319461673,-0.009903007277142,-129.08483579887238,-4.522116467098954,-16.141457074047374,67.6080772265,3181.9805160782,1.028890447132705
-0.04094478589726558,0.4973772231782498,-0.0068134632437635,-88.30768470569659,-9.997380499897417,-0.9551536667506144,45.5944993286,2044.2425717042,1.030370752161318
-0.045721227355685734,0.5888046607207246,-0.0038085778244694,-92.97693085570322,6.457951485630929,-6.7597283232823875,54.5740811945,2871.6196656161,1.0257626106884703
-0.09480145814613383,0.8663584688884727,0.0014429746206521,-152.07011309275586,-33.74359043240656,7.005504711230268,88.8430997672,2793.5293958141,1.043873092610765
-0.0796120192965919,0.5111590490683023,0.003545151012433,-129.55075505419603,-15.65594244250201,5.693192711442792,48.0603493656,2934.4002178223,1.022123488982375
-0.12574490649440495,0.7492177950538981,-0.0013853840809006,-148.50008487851125,-13.593439953859502,2.4827017938296563,73.6754499247,4403.1487523185,1.0226127202028725
0.0029091340613436323,0.4193154345591269,0.0008798496498189,-89.66914293908349,8.728988181737122,2.430687982556841,39.0418294967,3358.4260351311,1.0156027913912282
-0.013231288854816725,0.3286264525780265,-0.0028643279242369,-67.11662993662779,-4.256147017164835,-12.174635700298444,29.1816287065,2976.2598189713,1.01312758569767
-0.052113770884889554,0.407288130496438,-0.0054365997241213,-89.1173825882277,-6.149723700248501,-14.748719271959931,38.3401556545,3575.7042104953,1.0143738951647623
-0.02797374503638883,0.3839630348626269,-0.0015564468757141,-74.16950478381911,-16.935313725081187,-3.958639937669708,38.7337178688,4728.5348763141,1.0109439346035751
-0.005990093163040999,0.2286558673080524,-0.0007471976992247,-56.60792716171024,-3.9822907172775786,-1.9200160370501893,22.9176747566,2743.7237577829,1.0111618126302118
-0.038624104531878256,0.4342387263429814,0.0075985060990084,-71.69700089889726,15.560435473220423,18.108439262018013,41.8331941435,2069.5233750247,1.0274467313554645
-0.17336682408392834,1.1685267072382606,0.0091904302261262,-228.99971814438996,-52.78392004799258,13.981807953456382,107.7686479033,2332.5182632278,1.0650298895008512
-0.07750017959138056,0.4966688449206331,-0.0024070975948791,-86.26165427177341,11.233294992563401,-4.551325430198646,47.7158015169,2461.2940789099,1.0262937494161481
-0.05332614649445899,0.924945264868307,0.0182193943779929,-186.583467004172,-28.80584804611709,19.575776506935064,98.367194529,2420.5948233325,1.0567522828600906
9.1195550229628e-05,0.0311539974205772,-6.677037971770038e-05,-3.93943634231105,0.1582365490361326,-2.2741957313540815,3.0312334172,1556.2803032389,1.0025806846750995
-0.007954571217453132,0.3452894764275215,-0.0029540202028406,-79.09717969919608,-10.058125173429858,-5.155129390707195,32.1040413675,3540.6690451561,1.0121280943282827
-0.0008275958395715932,0.1255174888963682,0.0008751947918621,-21.73952140043252,-0.5787695428201687,7.024438765746209,12.8775397184,2749.8420883237,1.0062273799644934
0.006194695494269542,0.18046012228487,-0.0008888110180421,-30.61441512086827,-2.967933762708185,-5.741859723846282,17.8901418285,3271.0386389799,1.0072804748172048
-0.04090446272187842,0.4761997234537874,-0.0139178778355485,-87.55887617645598,-2.728139290765057,-28.380505057955453,50.5772024226,2736.8395328558,1.0250337880452247
-0.32142719674111486,1.1958875563899602,-0.0304844587339745,-227.91448915203856,-40.51015002677411,-12.668344674896836,128.6292145865,3471.2810707203,1.0514919698692953
-0.01412726576454304,0.2503671129800032,-0.0025601642128176,-56.55672245877058,5.192434984131069,-12.268396559191537,22.1831034608,2176.1642617975,1.0136554161207074
-0.10830779874374441,0.6918735629869321,-0.023308382680318,-154.48609080583293,-10.8937666764823,-36.5378578707263,65.4746353666,2447.8106835421,1.0366445427201278
-0.014111571924898314,0.2816953083124288,0.0019612772476315,-48.69328375471101,-4.573179356514061,10.913344921453872,27.7781841355,2718.3994481979,1.013689123250739
-0.009675194806130438,0.1166972676280231,0.000611429945144,-25.47509613537466,-4.033065950586831,5.506890861648077,11.8188919596,2772.5195336736,1.005665497440918
-0.05179210164711057,0.6748261343069505,-0.0096850110455435,-104.07116305253099,-19.165910668663287,-14.785420366946784,64.382865211,2763.9832934758,1.031743532479313
-0.20562019590642988,0.9187767991709128,-0.0067319320260072,-183.78697095235154,-52.70712531640277,-5.988356974341034,96.8111339705,6050.9260565381,1.0216007253503057
-0.22165947302863787,0.9503671262907004,0.0001241903482021,-192.14972923078957,-28.646498651214188,-1.5371586208158312,88.6927318756,8554.4436799862,1.0138921690952125
-0.0036163954928993824,0.0968658017946077,-0.000325901974083,-13.791350216504428,-3.85002068307449,-4.311864188992784,10.0129954616,2075.573913459,1.0064163313754164
-0.0454598175253067,0.3279897372619896,-0.002201254197705,-75.87567949088171,-21.212825158009537,-4.948945753332221,31.2862027468,2532.9773772654,1.0165939657900191
-0.0019839584649434805,0.3398752194829588,-0.0013673155207722,-77.26464667701106,-8.435248486278113,-4.876570702522495,36.2743664339,2954.6376551655,1.0164923707283768
-0.07342481598771844,0.8872747676607889,-0.0013328084657079,-189.8831075765002,-49.422132867112566,-6.411920456147544,89.4177072615,2726.4442048298,1.0453058533223092
-0.04359977677365823,0.5783389871083188,0.0004191524673851,-92.40193670932494,10.587699375894317,-1.333251810215148,61.8140872364,2873.0249265453,1.0292657363815072
-0.0790464235096735,0.6269118614312525,0.0077196839329318,-114.48188912744646,-12.207490529270842,3.3018064831968172,67.4962160225,3338.254672891,1.0274536746857683
-0.02648115185781119,0.4425462815488686,-0.0049524456915318,-65.40031507198002,-9.26072445978059,-11.22498084700135,42.5403579279,3142.83995678,1.0182138411301205
-0.09368111100188559,0.5190338585548215,-0.0023743137178358,-120.64600285421788,-2.275233650465566,-3.18393644810933,52.4485456815,2557.6915725335,1.0278547766456345
9.567423016054732e-05,0.0069739445410072,2.65005224216092e-06,-1.2383801128151148,0.12049676394167363,0.3820878646685121,0.7154188732,2747.9511630564,1.0003441793572407
-0.0320659013627127,0.3638665154143691,-0.0034077101829472,-59.94052479490214,-14.785138374249982,-2.9597115922739867,35.9388628693,2263.8968453104,1.0214286252362836
-0.11163283272095148,0.8863083880351467,-0.0105168026143622,-185.86316543712985,-14.289501301500763,-1.1812276564459083,86.9741761835,2709.2777371458,1.0443043939584273
-0.002379223300406519,0.5036125838944591,0.0007097031717978,-74.07138512575301,-26.024876150174578,1.8884573914739708,47.1192970812,2150.0406960812,1.0298263449681133
-0.04083059125091726,0.5038321544149201,-0.0138023474628396,-100.87869912538318,2.9149703092233494,-28.88814028697777,47.9776191177,2251.1002278151,1.0289824889251973
0.0135542823395145,0.4191176046849704,-0.005613812435746,-64.08318938457319,-15.460978349486595,-14.558018358125704,40.8640022368,2597.1149699673,1.0212353634943663
0.004240703113837174,0.3566633165071098,0.003248035444312,-73.67084834920519,-19.79253151915418,9.68189316866748,36.208068826,3163.4775360043,1.0153583032311269
-0.045546571193874286,0.4052036354501058,-0.0021258800124245,-86.28148642144905,9.388072753020992,-6.055451760359581,36.0482144456,2755.8199161918,1.0175908425987106
-0.07786991023844703,0.6093529247741188,0.0004531033032589,-105.70446892907806,-8.241887858533687,7.343475354263792,58.5119892746,3267.3324740134,1.0236374190341049
-0.030201758402610412,0.6667454018199018,0.008472345865286,-134.680098596815,-20.584489629815266,10.02340938460498,65.9707522718,3002.3783526306,1.0299065580227758
-0.16174982959920925,1.0166348759988653,0.0159122310891501,-190.78799071180416,-64.1532108524583,14.34042907141172,91.6734407489,3090.599321007,1.0407991727487573
-0.08500613868780027,0.6193793627170192,0.0084375945406132,-137.70078676129114,-48.570565982901826,12.875288572874586,67.4594092307,2442.1268960016,1.0378885991350602
-0.06111752361740175,0.5653682029609215,0.0177517531191187,-110.05243021442055,-1.110515767159768,30.77560044195383,58.7335764037,2433.449987699,1.032947620097126
-0.00663898674393959,0.4865580009655429,0.0055053248135265,-93.09901150577375,11.279779144816132,5.936523222274256,48.1759291861,1834.4871774147,1.0359531878270918
-0.02984164047435245,0.7640736706096962,-0.0214556530474625,-146.27528396998957,-22.00697180589691,-8.654808608583094,77.5545313683,2779.1688309786,1.038286760368711
-0.05320224499574877,0.6174747165715521,-0.0132703005973103,-133.9026718702213,-5.381776726310022,-13.458672680140742,60.168450176,2627.7435738593,1.0312040426393834
-0.05010508048775142,0.7292959111574998,-0.0070811663905664,-132.14165177678387,-34.12432238819429,-5.825275770121743,68.0440189937,4127.8058608153,1.022269906927469
-0.061151332394427715,0.4929973744629123,0.0002359080191287,-95.19175659488616,-3.183429289245055,3.2154803744943026,47.9747115789,4378.2412054804,1.0146936227068544
-0.071855576676775,0.4856187588149876,0.0017522603316243,-108.94881700445782,-11.31673008910741,4.370486787350696,47.7705549855,5586.0135503648,1.011430773228621
-0.24329800948620983,0.8879312538502115,0.0274749485344827,-175.2202403462849,-19.21891042805123,35.02518456857031,86.7227862863,2255.5058540767,1.0535323850530842
0.00023427957812049982,0.0344393003613407,-2.796627696121124e-05,-8.258254932467626,-0.9955821439601209,-0.7938645776080152,3.6305486841,2463.7751220894,1.00195120086208
-0.009253592092026253,0.1216373603661943,-0.0001735466872324,-23.501431994487156,-7.734692115443522,-1.5592302596706027,12.1058856676,2464.3752646348,1.0065343112047824
-0.15312251397125154,0.707517117060026,-0.0029128905076238,-166.44324071130012,5.016203349964485,-3.556530867802485,70.0261551014,2573.2054951657,1.0373056974538495
-0.1334692594994893,0.7527739334646054,-0.0152974786791764,-137.73134325662508,-20.996467808273678,-15.670502137551276,79.9587009592,3457.4980845463,1.0315258920980226
-0.09358618568004928,0.8782087158828347,-0.0039632236806953,-140.03810355107674,-23.81971766682892,1.4305073930033854,86.6370463179,3102.7628914274,1.0383148803663589
-0.08128090126904297,0.629059554459984,0.0196548525005957,-110.84580863350287,-38.77786798237969,35.77913867825495,57.5175368008,1872.3347504552,1.042315538114098
-0.058560346513812256,0.4412668701689299,-0.002583154488098,-79.33472717757442,-11.828198686831115,-5.097248152383712,44.3882474478,2467.9304861341,1.0243478630454976
-0.055092676924556105,0.4595898725095875,0.0048227158226628,-94.53064303185512,-29.599827809543058,11.52736428791654,45.3057525119,2863.6318889685,1.021354857967721
-0.02219208346242052,0.1932696758029763,0.0013696309483356,-38.16526640574914,2.5489586189160036,7.416060699399817,19.0604093322,3420.1636120668,1.0074195776755583
-0.038681411172352576,0.3857285254420357,-0.0070709385667997,-85.48748888830342,-0.3193049030870725,-20.205434131154647,36.0110494516,2415.3626347417,1.0200992580708783
-0.16031895738428137,1.2711206024775286,0.0122980331999218,-191.38813459521904,-94.40584804955432,23.062232782309845,124.9685705196,2160.8703606002,1.082752890246509
0.002940784613023606,0.0717555475965931,-1.0371715053340952e-05,-10.222419116048984,-1.8918907256387456,-0.1182526872866642,7.2822212924,2747.3350365672,1.0035152760669008
-0.025338809427119635,0.356766743861438,0.0016647766559236,-67.06954634704532,3.647905069534829,4.849539507146093,36.312860502,4661.3499842012,1.0104022243931225
0.000340790681314207,0.0180245628827452,4.159323812621904e-06,-4.120608696209503,0.39354991058644373,0.2610006305232312,1.6438273303,3313.4817311727,1.0006560555159112
-0.007905888231156677,0.3513989433135038,-0.0007079047237903,-53.03666115103922,-12.026378956740302,-1.815817603706963,35.6800816634,3211.5994452819,1.014900878936993
-0.028492429900147886,0.2633563563544948,0.0008940004603361,-47.49607683531367,-9.607164566102199,3.280141030100697,26.6900549763,3671.1738755464,1.0097010767118104
-0.9035057976720562,1.8325950748960536,-0.0240779889147808,-349.2801437285208,-114.17044573630835,-22.06481250261089,200.1710792477,3069.3763943662,1.094313550770123
0.0024336657850621,0.3251948383864961,-0.0006419150729183,-50.90491903043099,-3.984020825105631,-4.139378276121324,29.6227791253,3112.071139715,1.0127395607530145
-0.003028303569158286,0.0370563657078548,6.073491247736164e-05,-7.193995360267479,0.3719404322947639,1.7224188973407863,3.6379934761,3127.8793740388,1.0015394439041583
