r0 [AU],vr0 [km/s],vt0 [km/s],r1 [AU],t1 [AU],n1 [AU],vr1 [km/s],vt1 [km/s],vn1 [km/s],tof [days]
3.0,0.0,17.196077467085647,2.5377012699984296,1.4149756966625349,0.0,-8.509455090962447,15.261361055362478,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.419057329315596,0.0,-8.525241857754732,15.245696310171036,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.4231389619686574,0.0,-8.540974031885625,15.230024071406952,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.4272205946217187,0.0,-8.556651679688553,15.21434452130726,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.4313022272747795,0.0,-8.57227486822675,15.19865784132421,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.435383859927841,0.0,-8.587843665286236,15.182964212124023,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.439465492580902,0.0,-8.603358139368783,15.1672638135856,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.4435471252339631,0.0,-8.6188183596849,15.151556824799354,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.4476287578870248,0.0,-8.634224396146836,15.135843424066062,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.4517103905400863,0.0,-8.649576319361614,15.120123788895755,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.4557920231931474,0.0,-8.664874200624071,15.104398096006712,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.4598736558462084,0.0,-8.680118111909923,15.088666521324424,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.4639552884992697,0.0,-8.695308125868841,15.0729292399807,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.4680369211523308,0.0,-8.710444315817561,15.057186426312745,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.472118553805392,0.0,-8.725526755733,15.041438253862324,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.4762001864584535,0.0,-8.740555520245401,15.025684895374994,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.4802818191115146,0.0,-8.755530684631491,15.009926522799324,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.4843634517645756,0.0,-8.770452324807682,14.994163307286229,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.488445084417637,0.0,-8.785320517323255,14.978395419188304,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.4925267170706982,0.0,-8.800135339353599,14.962623028059236,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.4966083497237594,0.0,-8.814896868693458,14.946846302653253,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.5006899823768207,0.0,-8.8296051837502,14.931065410924598,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.504771615029882,0.0,-8.844260363537117,14.915280520027098,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.5088532476829433,0.0,-8.858862487666736,14.899491796313717,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.5129348803360043,0.0,-8.873411636344153,14.883699405336207,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.5170165129890656,0.0,-8.887907890360415,14.867903511844805,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.5210981456421266,0.0,-8.902351331085885,14.852104279787891,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.5251797782951881,0.0,-8.916742040463664,14.83630187231182,0.0,150.0
3.0,0.0,17.196077467085647,2.5377012699984296,1.5292614109482494,0.0,-8.931080101003023,14.820496451760688,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.329261410948249,0.0,-8.149776332357364,15.58381366629938,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.3333430436013105,0.0,-8.166711872705934,15.568393076742096,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.3374246762543716,0.0,-8.183591806948991,15.552960930433388,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.3415063089074326,0.0,-8.200416183699614,15.53751742496839,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.345587941560494,0.0,-8.21718505244942,15.52206275720429,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.3496695742135554,0.0,-8.233898463561308,15.506597123257814,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.3537512068666167,0.0,-8.250556468262227,15.491120718502785,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.3578328395196777,0.0,-8.267159118635918,15.47563373756775,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.3619144721727388,0.0,-8.283706467615712,15.460136374333665,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.3659961048258,0.0,-8.300198568977295,15.444628821931603,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.3700777374788613,0.0,-8.316635477331504,15.4291112727406,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.3741593701319228,0.0,-8.333017248117125,15.41358391838545,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.378241002784984,0.0,-8.349343937593705,15.398046949734654,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.382322635438045,0.0,-8.365615602834385,15.382500556898393,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.3864042680911062,0.0,-8.381832301718722,15.366944929226523,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.3904859007441674,0.0,-8.397994092925547,15.3513802553067,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.3945675333972287,0.0,-8.414101035925809,15.335806722962472,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.3986491660502902,0.0,-8.430153190975465,15.320224519251518,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.4027307987033513,0.0,-8.446150619108348,15.304633830463862,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.4068124313564123,0.0,-8.46209338212909,15.28903484212022,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.4108940640094736,0.0,-8.477981542606004,15.273427738970314,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.4149756966625349,0.0,-8.493815163864038,15.257812704991329,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.419057329315596,0.0,-8.5095943099777,15.242189923386348,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.4231389619686574,0.0,-8.52531904576403,15.226559576582916,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.4272205946217187,0.0,-8.540989436775567,15.210921846231576,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.4313022272747795,0.0,-8.556605549293335,15.195276913204516,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.435383859927841,0.0,-8.572167450319863,15.179624957594266,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.439465492580902,0.0,-8.587675207572188,15.163966158712402,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.4435471252339631,0.0,-8.603128889474913,15.14830069508835,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.4476287578870248,0.0,-8.61852856515326,15.132628744468237,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.4517103905400863,0.0,-8.633874304426142,15.11695048381375,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.4557920231931474,0.0,-8.649166177799264,15.101266089301095,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.4598736558462084,0.0,-8.664404256458228,15.085575736319992,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.4639552884992697,0.0,-8.679588612261675,15.069879599472696,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.4680369211523308,0.0,-8.69471931773443,15.054177852573094,0.0,150.0
3.0,0.0,17.196077467085647,2.5417829026514904,1.472118553805392,0.0,-8.70979644606067,15.038470668645845,0.0,150.0
